,_id,_id_x,id,page_source,link,title,content,address_street,address_ward,surrounding,surrounding_name,surrounding_characteristics,interior_room,project,address_city,address_district,transaction_type,realestate_type,price_sell,price_rent,legal,floor,position_street,potential,area_origin,address_number,lat,long,coordinate,price_m2,orientation,area_cal,post_id,post_date,crawled_date,created_at,price_score,price_score_filter,geom,status_price_score,price_score_timestamp,comment_id,comment_filter_id,is_suspicious,created_by,contact_phone,hash_post_key,number_duplicated_post,orientation_id,done,label_cluster,_id_y,gglat,gglong,district_name
1394,60464d215cf0a538f8c88ef8,604330ef886de23638254b44,322205,6,https://landber.com/tin-dang/Ads_01_23919673,"Bán nhà mới xây 3,5 tấm, 160m2, 4,65 tỷ (giá trước Tết), 280/34 Nơ Trang Long, P12, Bình Thạnh","Nhà xây mới 100%, mái đúc bê tông kiên cố, 1 trệt, 2 lầu, sân thượng.

Dt sổ 45m2, dtsd 160m2, 4PN, 3WC, phòng khách, bếp hiện đại, có 2 sân để xe riêng biệt, sân thượng 40m2 rộng rãi thuận tiện trồng rau sạch hay đãi tiệc BBQ.

Hẻm 1 sẹc, nhà cách đường lớn NƠ TRANG LONG 70m, gần UBND quận Bình thạnh, bệnh viện, trường học, ngân hàng, chợ, siêu thị. Ngay đầu hẻm là trạm dừng xe buýt, giao thông cực kỳ tiện lợi. 
Nhà ở hẻm 280 NƠ TRANG LONG, cạnh phòng CSGT quận nên rất an ninh, không gian thoáng mát, tầm nhìn tuyệt đẹp toàn thành phố (do xung quanh là đất của quân đội không vướng nhà cao tầng). 
Giá bán nhanh trước Tết 4,65tỷ có TL cho người thiện chí. Liên hệ Đức 0924824158 (chủ nhà)",Nơ Trang Long,12,"đường lớn NƠ, UBND, bệnh viện, trường học, ngân hàng, chợ, siêu thị, trạm dừng xe buýt, phòng","đường lớn NƠ TRANG LONG, UBND quận Bình thạnh, phòng CSGT quận","an ninh, thoáng mát",4 phòng ngủ,280/34,1.0,3.0,1.0,2.0,4650000000,0,2.0,3.5,3.0,{2},"{0,0}",8.0,10.812542589991601,106.696640381864,"(106.696640381864,10.8125425899916)",85740599.17920971,,45.0,Ads_01_23919673,1584205200,1578717636.0,2020-02-12 08:49:25.145194,3.2,3.7,0101000020E6100000654B8AC195AC5A40E03D159505A02540,1.0,2020-04-13 01:19:01.295,5,8.0,False,1.0,924824158.0,3f7783c0265b59aa9e4c08b3bda70f16,2.0,,2.0,0.0,60464a125cf0a538f8c8645c,10.8058795,106.6951895,Quận Bình Thạnh
1395,60464d215cf0a538f8c88ef9,604330ef886de23638254b45,689867,3,https://batdongsan.com.vn/cho-thue-nha-mat-pho-duong-pham-viet-chanh-phuong-13-7/cho-26-ngay-nguoi-t-p-17-quan-binh-thanh-pr25350369,"Cho thuê  nhà 26 Phạm Viết Chánh ngay phố người Nhật , P.17 , Quận Bình Thạnh","Cho thuê  nhà 26 Phạm Viết Chánh ngay phố người Nhật , P.17 , Quận Bình Thạnh<br/>DTSD : 250m2, kết cấu 4 tầng  , có sân thượng ( vị trí cầu thang ở gần cuối nhà ) <br/>Nhà mới sữa chữa hoàn toàn , trống suốt 2 mặt tiền, khu tập trung nhiều văn phòng và  các nhãn hàng có thương hiệu <br/> Phù hợp nhiều ngành nghề<br/>ưu tiên hđ dài hạn <br/>Gía thuê: 32triệu/ tháng<br/>Liên hệ: Chị Duyên  0931848262 ( MTG  MG )<br/>",Phạm Viết Chánh,17,"phố người, phố người, văn phòng, nhãn hàng","phố người Nhật, phố người Nhật",,,,1.0,3.0,5.0,2.0,32000000,32000000,2.0,4.5,2.0,{2},"{0,0}",26.0,10.7902670756008,106.71104443666599,"(106.711044436666,106.711044436666)",128000.0,,250.0,bdscomvn_25350369,1588853769,1588831334.0,2020-05-07 13:19:02.912595,0.0,0.0,0101000020E6100000FE5E86C081AD5A404B9FD9E29D942540,0.0,,0,0.0,False,2.0,931848262.0,de6ffd39061f2b56ca451daab1bee018,1.0,,0.0,0.0,60464a125cf0a538f8c8645d,10.7745965,106.6679542,Quận Bình Thạnh
1396,60464d215cf0a538f8c88efa,604330ef886de23638254b69,144988,6,https://landber.com/tin-dang/Ads_01_23418726,"Bán Nhà HXH HUTECH 69/1 Đường D2 P.25, Bình Thạnh. DT: 5 x 17m (trệt, 3 lầu). Giá 12.9 tỷ.","Tôi cần bán nhà HXH 69/1 đường D2 ( sát Đại học HUTECH) Phường 25, Quận Bình Thạnh.



- Diện tích: 5 x 17m (vuông vức)

- DTCN: 87 m2.

- Kết cấu: Trệt + 3 lầu + sân thượng.

- Số phòng: 1 phòng khách, 1 phòng bếp, 6 PHÒNG NGỦ, 6 TOILET.

- Vị trí: hẻm xe hơi kế bên Hutech cách mặt tiền đường chỉ có 50m.

- Phù hợp nhu cầu: Làm CĂN HỘ DỊCH VỤ hoặc KÝ TÚC XÁ CAO CẤP giành cho sinh viên, kết hợp ở kinh doanh online, phòng khám, spa đều tuyệt vời.

- Nhà chính chủ xây để ở từ xưa đến giờ chưa qua mua bán.
- Bảo đảm không có căn thứ hai để so sánh về GIÁ BÁN và VỊ TRÍ đẹp như thế này.

- Giá bán: 12.9 tỷ (TL)

- Liên hệ ngay: 0908 944 510 Kim Hoài ( Zalo, Viber ).",D2,25,Đại học,Đại học HUTECH,,6 phòng ngủ,,1.0,3.0,1.0,2.0,12900000000,0,2.0,4.5,3.0,{2},"{5,17}",1.0,10.8057871803369,106.715541732912,"(106.715541732912,10.8057871803369)",133626486.104161,,87.0,Ads_01_23418726,1583082000,1573987422.0,2020-02-12 08:49:25.145194,7.3,3.6,0101000020E6100000F8718D6FCBAD5A40782A2623909C2540,1.0,2020-04-13 04:57:01.729995,10,7.0,False,2.0,908944510.0,a4167333af07d8b68b96fc6defa26555,2.0,,2.0,0.0,60464a125cf0a538f8c8645e,10.7745965,106.6679542,Quận Bình Thạnh
1397,60464d215cf0a538f8c88efb,604330ef886de23638254b6c,157176,6,https://landber.com/tin-dang/Ads_01_23396826,"Bán nhà CHDV mặt tiền 27 Nguyễn Hữu Cảnh, P. 22, Bình Thạnh CN 270m2 hầm 7 lầu giá 53tỷ","Chính chủ đại diện bán mô hình tòa nhà căn hộ dịch vụ cao cấp mặt tiền đường phố 27 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh.



- Diện tích đất công nhận: 270m2 (7,2 x 38m) vuông vức thổ cư 100% không dính lộ giới.

- Kết cấu xây dựng: 1 hầm + 1 trệt + 6 tầng - DTSD: 1400m2 (Xây dựng 85% diện tích đất).

- Tổng cộng khai thác 40 phòng CHDV 1 - phòng ngủ 35m2 nội thất cao cấp + 1 mặt bằng tầng trệt có thể khai thác đa ngành nghề.

- Giá cho thuê phòng khu vực từ 13 triệu - 16 triệu/phòng; Mặt bằng cho thuê 416.790đ/m2.

- Vị trí thuận tiện nhiều người qua lại và tập trung nhiều tòa dự án mới xây + có thêm nguồn thu nhập từ việc treo biển quảng cáo bên hông nhà (400 triệu/năm).

- Tổng doanh thu ước tính ~ 7 tỷ vnđ/năm.

- Đường Nguyễn Hữu Cảnh đang được cải tạo lại mới 100% - Đã có thông báo đấu thầu của chủ đầu tư.

- Sổ hồng chính chủ + Pháp lý rõ ràng + Hỗ trợ vay vốn ngân hàng.

- Giá bán: 53 tỷ vnđ (Thiện chí thương lượng).

- Liên hệ: 0979 898 040 Hoàng Huy",Nguyễn Hữu Cảnh,22,biển,,,phòng ngủ,,1.0,3.0,5.0,2.0,7000000000,112533300,3.0,7.5,1.0,{2},"{7.2,38}",27.0,10.7935796450846,106.71840029935301,"(106.718400299353,10.7935796450846)",195102624.443657,,270.0,Ads_01_23396826,1584032400,1573983037.0,2020-02-12 08:49:25.145194,9.9,3.6,0101000020E61000002ACA3F45FAAD5A40B4D13C1250962540,1.0,2020-04-13 12:02:01.678116,11,7.0,False,1.0,979898040.0,5f4155d596933b7099981967d3ce930b,2.0,,2.0,0.0,60464a125cf0a538f8c8645f,10.7745965,106.6679542,Quận Bình Thạnh
1398,60464d215cf0a538f8c88efc,604330ef886de23638254b86,435593,2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/chinh-chu-ban-nha-goc-2mt-so-11-13-nguyen-huy-tuong-gan-giao-lo-phan-id20532313,"Chính chủ bán nhà góc 2MT số 11-13 Nguyễn Huy Tưởng, gần giao lộ Phan","
Chính chủ bán nhà góc 2MT số 11-13 Nguyễn Huy Tưởng, gần giao lộ Phan Đăng Lưu	Chính chủ bán nhà góc 2MT số 11-13 Nguyễn Huy Tưởng, gần giao lộ Phan Đăng Lưu.
Vị trí đẹp, khu chuyên cao ốc văn phòng công ty.
Lô góc 2 mặt tiền, diện tích: 12,5m x 20m.
Hiện trạng nhà cấp 4, thuận tiện xây mới.
Đang xin giấy phép xây dựng: Hầm, 7 tầng.
Sổ hồng chính chủ, sang tên ngay.
Giá bán chính chủ: 53 tỷ (thương lượng trực tiếp người mua).
* Thông tin chi tiết và xem nhà LH: HOÀNG DUNG - 0947.770.550 (Viber,Zalo)
* Môi giới và quảng cáo vui lòng không gọi. Cám ơn!
",Nguyễn Huy Tưởng,6,"giao lộ, giao lộ, cao ốc, văn phòng, công ty","giao lộ Phan -, Phan Đăng Lưu, giao lộ Phan Đăng Lưu",,3,,1.0,3.0,1.0,2.0,53000000000,0,1.0,7.5,2.0,{2},"{12.5,20}",-2.0,10.804051135762998,106.68967025551399,"(106.689670255514,10.804051135763)",623119095.566184,,250.0,mogi_20532313,1582045200,1581980870.0,2020-02-18 06:08:01.509016,8.0,3.6,0101000020E6100000511DB68E23AC5A40D5D32897AC9B2540,1.0,2020-04-13 05:41:02.690076,10,7.0,True,2.0,947770550.0,d9699f587f6a0d5d03c2d9b1cf31d439,2.0,,0.0,0.0,60464a125cf0a538f8c86460,10.8045006,106.6894369,Quận Bình Thạnh
1399,60464d215cf0a538f8c88efd,604330ef886de23638254b91,127643,6,https://landber.com/tin-dang/Ads_01_22627599,"Bán nhà góc 2 mặt tiền đường Phan Văn Trị, P11, Q. Bình Thạnh, DT 4,1x17m, 3 lầu. 0909779498","Bán nhà góc 2 mặt tiền đường Phan Văn Trị, phường 11, Q. Bình Thạnh.
- DT: 4,1mx17m, nở hậu 4,4m, diện tích đất công nhận 72m2.

- Kết cấu: Đúc kiên cố 3 lầu, 6PN, 4WC. Nhà mới đẹp.
- Vị trí: Góc 2 mặt tiền sầm uất, ngay chợ cây Quéo, cách Phạm Văn Đồng tầm 500m.

Giao thông thuận tiện đi về các quận và sân bay. Hiện đang cho thuê 40tr/th. Chỉ bán cho khách mua cho thuê lại thôi.
- Pháp lý: Sổ hồng.
- Gía: 17.5 tỷ TL.
- LH: 0909779498 - 0978979072 Nga.
Văn phòng nhà đất Đăng Khang: Địa chỉ: Tầng trệt lô C - Chung cư quân đội, hẻm 468 Phan Văn Trị, P7, Gò Vấp.
Nhận kí gửi nhà đất.
Nhận làm hồ sơ mua bán.
Hỗ trợ vay vốn ngân hàng.
Nhận sửa chữa và xây mới nhà.",Phan Văn Trị,11,"chợ, sân bay","chợ cây Quéo, Phạm Văn Đồng","sầm uất, Giao thông thuận tiện đi về",6 phòng ngủ,,1.0,3.0,5.0,2.0,17500000000,40000000,3.0,4.0,5.0,{1},"{4.1,17}",468.0,10.8162290710336,106.69508901914499,"(106.695089019145,10.8162290710336)",113544764.318088,,72.0,Ads_01_22627599,1573578000,1573998879.0,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E61000004142A7567CAC5A407D44DCC6E8A12540,1.0,2020-04-13 07:12:01.582734,1,8.0,False,2.0,909779498.0,ee854ff04c7103cb21a935bd5fe656e3,1.0,,2.0,0.0,60464a125cf0a538f8c86461,10.8301177,106.6842664,Quận Bình Thạnh
1400,60464d215cf0a538f8c88efe,604330ef886de23638254baa,346527,6,https://landber.com/tin-dang/Ads_01_24054412,Bán gấp siêu biệt thự villa 6 x 26m CN 157.5m2. 2 lầu chỉ 13 tỷ,"Gia đình chuẩn bị sang đầu năm đi định cư sang Canada cần bán gấp siêu biệt thự villa kiến trúc Châu Âu cực kỳ đẹp, cực kỳ hiện đại ngay trung tâm Q. Bình Thạnh.
- Diện tích: 6 x 26m.

- DT Công nhận: 157.5m2.
- Kết cấu hiện trạng: Trệt + 2 lầu biệt thự rất kiên cố và mang đậm chất Châu Âu, thiết kế tân cổ điển, nội thất cao cấp nên rất sang trọng. Mang đến cảm giác cho quý Anh chị khi đến đây như bước vào 1 cung điện nguy nga &amp; đồ sộ đẳng cấp. Được so sánh như hotel 3 sao. Giá cực rẻ (Chỉ 13 tỷ).

Pháp lý: Sổ hồng riêng, không vay, không tranh chấp, không quy hoạch. Quý khách đang quan tâm tới BĐS trên thì hãy liên hệ trực tiếp vào số điện thoại dưới đây để biết thêm thông tin chi tiết vô cùng hấp dẫn. 0901849996.",,,,,,,,1.0,3.0,1.0,2.0,13000000000,0,3.0,3.0,6.0,{2},"{6,26}",,10.8103404300651,106.708714080509,"(106.708714080509,10.8103404300651)",138484478.426474,,157.5,Ads_01_24054412,1588865691,1578725642.0,2020-02-12 08:49:25.145194,8.0,3.6,0101000020E6100000EE7F4D925BAD5A401483DBF0E49E2540,1.0,2020-04-13 01:15:02.656063,10,7.0,True,2.0,901849996.0,95ca6d16104ca344aef88d68d3b0535e,2.0,,0.0,0.0,60464a125cf0a538f8c86462,10.7618825,106.6637637,Quận Bình Thạnh
1401,60464d215cf0a538f8c88eff,604330ef886de23638254bac,347120,6,https://landber.com/tin-dang/Ads_01_24128549,"Bán nhà Bình Thạnh, Trệt 3 lầu, DT: 5x23m, CN 110m2, đường 12m giá chỉ 10 tỷ TL","Cần bán nhà phố Bình Thạnh: thuộc khu vực quy hoạch đường bàn cờ thông thoáng, lòng đường 12m rải nhựa đẹp, sạch sẽ, an ninh 24/7,.

Diện tích: 5x23m, công nhận 110m2, vuông vức, không mắc lỗi phong thủy.

Kết cấu: 1 trệt 3 lầu đúc bê tông kiên cố, thiết kế đẹp, nội thất cao cấp, sang trọng.
Nằm trong khu dân cư đông đúc thân thiện, an ninh trật tự tốt. Tiện ích xung quanh đầy đủ trong vòng 3km. Thích hợp làm nhà ở hoặc văn phòng.
Pháp lý đầy đủ, sang tên nhanh chóng, liên hệ đại diện"" 0979 898 040 Hoàng Huy để nhận thêm thông tin.",,,,bàn cờ,"thông thoáng, sạch sẽ, an ninh, đông đúc, thân thiện, an ninh, Tiện ích xung quanh đầy đủ",6 phòng ngủ,,1.0,3.0,1.0,2.0,10000000000,0,2.0,4.0,6.0,{2},"{5,23}",,10.8100966989946,106.70963941393299,"(106.709639413933,10.8100966989946)",134981225.96961498,,110.0,Ads_01_24128549,1587075142,1578717003.0,2020-02-12 08:49:25.145194,7.9,3.6,0101000020E6100000CAB26EBB6AAD5A40248F99FEC49E2540,1.0,2020-04-13 02:59:01.974795,10,7.0,True,2.0,979898040.0,2f9213e35f6d65bb9a0c317024d7aee1,2.0,,0.0,0.0,60464a125cf0a538f8c86463,10.7737918,106.6785554,Quận Bình Thạnh
1402,60464d215cf0a538f8c88f00,604330ef886de23638254bb0,444261,2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-duong-xo-viet-nghe-tinh-phuong-26-binh-thanh-45m2-gia-3-7-ty-id20675413,"Bán nhà đường Xô Viết Nghệ Tĩnh Phường 26 Bình Thạnh 45m2 giá 3,7 tỷ","
Bán nhà c4 đường Xô Viết Nghệ Tĩnh Phường 26 Bình Thạnh 45m2 giá 3,7 tỷ

Bán nhà cấp 4 đường Xô Viết Nghệ Tĩnh, Phường 26 Bình Thạnh, Thành Phố Hồ Chí Minh.
Diện tích ngang 5m dài 9m công nhận 45m2.
Khu vực gần Bến Xe Miền Đông, thông D2 ra Điện Biên Phủ có nhiều tiện ích và trường Đại Học xung quanh, thích hợp đầu tư làm căn hộ Dịch Vụ…. 
Giá: 3.7 tỷ, thiện chí thương lượng.
Liên hệ mua nhà : Bá Ân 0982798409
",Xô Viết Nghệ Tĩnh,26,"Bến Xe, trường Đại Học","Bến Xe Miền Đông, Điện Biên Phủ",,2,,1.0,3.0,1.0,2.0,3700000000,0,3.0,1.0,6.0,{2},"{0,0}",4.0,10.800113157176199,106.71116614558599,"(106.711166145586,10.8001131571762)",98952613.81324928,,45.0,mogi_20675413,1582131600,1582131947.0,2020-02-20 00:06:01.365417,7.8,3.7,0101000020E6100000025402BF83AD5A408257866EA8992540,1.0,2020-04-13 05:24:02.467417,10,7.0,False,2.0,982798409.0,358999da6d86793deacb94c87e238910,1.0,,0.0,0.0,60464a125cf0a538f8c86464,10.8001475,106.711109,Quận Bình Thạnh
1403,60464d215cf0a538f8c88f01,604330ef886de23638254bb4,350382,6,https://landber.com/tin-dang/Ads_02_13035003,"Bán nhà riêng tại đường Bùi Hữu Nghĩa, Phường 2, Bình Thạnh, diện tích 35m2, giá 5.1 tỷ","Chính chủ đứng bán nhà hẻm 280 Bùi Hữu Nghĩa, phường 2, Bình Thạnh.- Nhà hẻm rộng, trải nhựa. Xe hơi, xe tải tránh nhau, quay đầu thoải mái.- Hẻm rộng nên vừa ơi vừa kinh doanh được.- Vị trí nhà rất tốt, nằm sát quận 1, sát Phú nhuận, đi sân bay rất tiện.- Tiện ích thì có đầy đủ, chợ Bà Chiểu, bệnh viện Ung Bướu, Gia Định, ủy ban nhân dân quận, toà án quận, sát nhà có công an phường 2...- Nhà đúc bê tông cốt thép chắc chắn, sổ vuông vức.- Giá bán 5.1 tỷ. Sang năm nhà nước tăng giá đất, sẽ bán giá khác.Cảm khách đã xem tin.","Bùi Hữu Nghĩa,Quận Bình Thạnh,Hồ Chí Minh",2,"sân bay, chợ, bệnh viện, ủy ban nhân dân, toà án, nhà có công an","quận 1, Phú nhuận, chợ Bà Chiểu, bệnh viện Ung Bướu, Gia Định, ủy ban nhân dân quận , toà án quận , nhà có công an phường 2",,,,1.0,3.0,1.0,2.0,5100000000,0,2.0,1.0,3.0,{2},"{0,0}",280.0,10.7978367634865,106.698588015788,"(106.698588015788,10.7978367634865)",116316133.631381,,35.0,Ads_02_13035003,1577898000,1578692413.0,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E6100000134C82AAB5AC5A400C716D0F7E982540,1.0,2020-04-13 10:49:01.754085,1,8.0,False,3.0,,dbb2ff2e33b865a21da4cf15bcea6380,1.0,,0.0,0.0,60464a125cf0a538f8c86465,10.7998987,106.6999009,Quận Bình Thạnh
