,id,page_source,link,title,content,address_street,address_ward,surrounding,surrounding_name,surrounding_characteristics,interior_room,project,address_city,address_district,transaction_type,realestate_type,price_sell,price_rent,legal,floor,position_street,potential,area_origin,address_number,lat,long,coordinate,price_m2,orientation,area_cal,post_id,post_date,crawled_date,created_at,price_score,price_score_filter,geom,status_price_score,price_score_timestamp,comment_id,comment_filter_id,is_suspicious,created_by,contact_phone,hash_post_key,number_duplicated_post,orientation_id,done,district_name
0,74658,6,https://landber.com/tin-dang/Ads_01_23235904,"Nhà 5x25, mặt tiền Xuân Thới Sơn 27, ấp 6 Xuân Thới Sơn Hóc Môn.","Bán nhà giá 985 triệu ấp Trung Lân, Nguyễn Ảnh Thủ, Bà Điểm 4x11,5m (46m2) đường 4m.
Cần bán nhà 1 lầu mới, vào ở ngay với giá 785 triệu tại ĐC: Ấp Trung Lân, đường Nguyễn Ảnh Thủ, xã Bà Điểm. 
- Diện tích xây dựng: 4x11,5m (46m2).
- Diện tích sử dụng: 80m2.
Nhà xây gồm: 1 trệt - 1 lầu, 2 phòng ngủ, 2 vệ sinh, 1 phòng khách, 1 phòng bếp, có giếng trời mà cổng để xe máy.. 
Đường hẻm bê tông 4m, xung quanh khu vực dân cư đông, không bị mồ mả, không ngập lụt. 
Mua sang tên ngay trong ngày, giá có thương lượng.
Liên hệ ngay  để xem nhà và vị trí chính xác.","Trần Văn Mười,Huyện Hóc Môn,Hồ Chí Minh",bà điểm,"UBND xã, chùa","ngã tư Nguyễn Thị Pha, Nguyễn Thị Sáng, Đông Thạnh, Đông Thạnh 2","đông đúc, an ninh",3 phòng ngủ,,1,7,1,2,1900000000,5500000,3,2.0,1,{2},"{0,0}",2.0,10.8919375818525,106.594151700214,"(106.611263559087,10.9011381057936)",62733173.2594891,,507.0,Ads_03_5909041,1578157200,1587164865,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E6100000F6C255CC93A55A400A63659F27B22540,1,2020-04-14 04:07:01.155504,1,7,False,1.0,,37db4f4ff7d3dd3d7df1dc5a2b29ac0c,1,,0,Huyện Hóc Môn
1,718070,6,https://landber.com/tin-dang/Ads_01_21784137,"Chính chủ cần bán nhà ngay tại chợ Bà Điểm, Hóc Môn","Nhà SHR giá 2 tỷ sẹc Bà Điểm 2.


* Bán nhà sẹc đường Bà Điểm 2, gần ngã 5 Bà Điểm - chợ Đầu Mối HM - Quốc Lộ 22...


- Diện tích: 6x7m.

* Sổ hồng riêng. Vuông vắn. Rất đẹp 2PN.

* Giá bán: 2 tỷ.

* Vị trí:

- Nhà thuộc Bà Điểm, Hóc Môn.

- Hẻm xe ba gác. Vị trí tuyệt đẹp.

- Sẹc 50m Bà Điểm 2.

- Cách ngã 5 chợ đầu mối Hóc Môn 100m.

- Cách Nguyễn Thị Sóc 200m.

- Cách ngã tư Trung Chánh 900m.

* Kết nối giao thông đi lại thuận tiện - Đầy đủ tất cả các tiện ích trong bán kính 1km.

* Liên hệ chính chủ trực tiếp tới SĐT 0907 679 878 &amp; 098 478 1811.

Thông tin và hình ảnh chính xác!

* VP Nhà Đất Nam Phát - Bà Điểm 4 (120/4E Tây Lân - Bà Điểm - Hóc Môn).",Tam Đông 25, bà điểm,"chợ, chợ, trường học, chợ, siêu thị",Tân Hiệp 14,"đông đúc, an ninh, đầy đủ tiện ích , đi lại rất thuận tiện",2 phòng ngủ,KDC Hoàng Hải,1,7,1,2,3650000000,0,3,1.0,3,"{2,1}","{3.6,10}",,10.8435657331842,106.560386903314,"(106.616179376428,106.616179376428)",28888888.8888889,,80.0,Ads_01_18134563,1582822800,1578689561,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E61000008044212E1CA95A409A439BA71ACE2540,1,2020-04-13 07:40:02.960712,2,7,False,2.0,898135669.0,3f2588641afae5ff6d876cebfb41ce34,1,,0,Huyện Hóc Môn
2,184258,9,https://landber.com/tin-dang/Ads_03_6141332,"Cặp nhà đẹp mặt đường phố 6m tại tân xuân -hóc môn. Diên tích 5*19. Giá bán 4,4tỷ","Bán nhà sổ hồng riêng chính chủ. 
Địa chỉ: Đường Đặng Thúc Vịnh, Xã Thới Tam Thôn, Hóc Môn, Hồ Chí Minh

- Diện tích đất 41 m2, có gác lửng, diện tích sử dụng 56 m2, 3 phòng ngủ. 
- Nhà hướng Tây Nam

- Hẻm 4m thông, bê tông, cách mặt tiền đường Đặng Thúc Vịnh 40m (đường Đặng Thúc Vịnh đang thi công mở rộng 30m)
- Cách siêu thị Coop Mart 300m, chợ 400, UBND xã 400m, cách tất cả trường học 4 cấp (mầm non, cấp 1, 2, 3 từ 200 -  1km )
- Giá bán: 1 tỷ 990. 
- Liên hệ chính chủ: 0901432959","Dương Công Khi,Huyện Hóc Môn,Hồ Chí Minh",,"chợ, chợ, chợ, cây xăng, trường học, bưu điện, quán ăn, quán cafe","trường THPT Nguyễn Văn Bứa, trường THCS Nguyễn Văn Bứa",,,21 đường XTT- 1C,1,7,1,2,3850000000,0,3,1.0,1,{2},"{5,30}",,10.8927598345929,106.596798887546,"(106.597522789992,106.597522789992)",25396825.3968254,,102.0,Ads_01_24387834,1573750800,1574574629,2020-02-21 09:23:01.397796,2.0,0.0,0101000020E610000020F925A842A65A407F8E434A4EBD2540,1,2020-04-13 06:40:02.570191,2,0,False,2.0,945860507.0,bb6e2e283b9f178c2c3fb4963d76ab1c,1,,2,Huyện Hóc Môn
3,500973,6,https://landber.com/tin-dang/Ads_01_23906810,"Bán nhà Hóc Môn 1 trệt 1 lầu 4* 14m, ngay mặt tiền đường Đồng Tâm. Lh 0909 54 6998","- Cần bán gấp nhà ngay quốc lộ 22 vào 200m.

- Khu dân cư hiện hữu, gần chợ, trường học bệnh viên, chùa,...
- Nhà gồm: 1 Phòng Khách, 3 phòng ngủ, 2 toilet, 1 nhà bếp, 1 sân phơi đồ, sân trước nhà để xe thoải mái. Nhà mới xây có thể dọn vào ở ngay.
- Diện tích 4,2x15 (63m2).
- Gía bán gấp 2ty3 (thương lượng nhẹ. giá cũ 2ty450 do cần bán gấp).
- Ngân hàng hỗ trợ vay đến 70% nếu có nhu cầu.
- Bao sang tên công chứng, hỗ trợ test quy hoạch.
- Nhà sổ riêng sang tên liền.

- Liên hệ ngay: gặp Hạnh xem nhà và sổ giấy tờ.",Trần Văn Mười,bà điểm,"trường TH ấp Đình, UBND xã, Vinmart","chợ đầu mối Hóc Môn, chợ đầu mối Hóc Môn, ngã 5 Bà Điểm, Trần Văn Mười, ngã 5 Bà Điểm, chợ đầu mối Hóc Môn, Bà Điểm",đông đúc,2 phòng ngủ,,1,7,1,2,5400000000,15000000,2,1.0,1,{2},"{7.2,27.471}",,10.899805290943599,106.60108360346099,"(106.601606049701,10.8604042553927)",21367521.367521398,tây - nam,80.0,bdscomvn_25166529,1573318800,1574015946,2020-02-12 08:49:25.145194,2.0,3.6,,1,2020-04-13 00:59:01.752856,0,0,False,2.0,,3360964cb04ba08d7a040ad5d06661f3,1,,0,Huyện Hóc Môn
4,477840,6,https://landber.com/tin-dang/Ads_01_23980081,"Bán nhà cấp 4 gác lửng gần ủy ban xã ở Trần Văn Mười, Hóc Môn, sổ hồng riêng, giá TL","* Đặc điểm nhà:<br/><br/>- Nhà mặt tiền KDBB gần chợ UBND xã Xuân Thới Đông, Hóc Môn.<br/><br/>- Nhà 3 lầu sân thượng, sân xe hơi.<br/><br/>- DT 5x18m, 4PN có WC cao cấp riêng và máy lạnh, phòng thờ.<br/><br/>- Sân thượng trước sau sổ hồng riêng.<br/><br/>* Giá bán: 4.9 tỷ.<br/><br/>* Vị trí nhà:<br/><br/>- Xã Xuân Thới Đông, Hóc Môn.<br/><br/>- Mặt tiền đường nhựa 8m thông.<br/><br/>- Cách đường Trần Văn Mười 250m.<br/><br/>- Cách chợ chữ S 300m, UBND xã 500m.<br/><br/>- Cách trung tâm huyện 1.2km.<br/><br/>- Dân cư hiện hữu đông đúc, gần chợ, trường học,...<br/><br/>- Tiện kinh doanh buôn bán, văn phòng cty...<br/><br/>* Liên hệ SĐT: 0901 52 43 46 & 0941 068 879.<br/><br/>* Zalo SĐT 0976 221 725.<br/><br/>- Gặp trực tiếp Mr. Quý để xem nhà.<br/><br/>* Thông tin chính xác và hình ảnh thực tế!<br/><br/>* Xin cảm ơn quý khách tin tưởng và ủng hộ.","Trịnh Thị Miếng,Huyện Hóc Môn,Hồ Chí Minh",bà điểm,ngã 4,"ngã ba Ô Trác, ngã ba Ô Trác, UB xã Tân Hiệp, UB xã Tân Hiệp, ngã ba Ô Trác, Tân Hiệp","sạch sẽ, không ngập nước, dân cư đông đúc",5,,1,7,1,2,3850000000,0,2,2.5,1,"{2,1}","{4,28}",,10.8827484057965,106.580679241509,"(106.581017842182,10.842561532018)",56578204.3799119,đông - nam,75.0,Ads_02_13141200,1582822800,1590548477,2020-03-14 01:26:01.80481,2.0,0.0,0101000020E610000024A6503384A45A40DD6CD9D9E6C82540,0,2020-04-13 02:33:02.520421,1,8,False,2.0,938765845.0,a061a2afb103981e836026409fda3270,1,,0,Huyện Hóc Môn
5,98387,6,https://landber.com/tin-dang/Ads_02_13057985,Bán nhà thị trấn Hóc Môn xây dựng 67m2 tổng 200m2 giá 1 tỷ 9 gọi 0702983110,"Nhà đẹp 1 lầu 3PN 5x35m sổ riêng.


- Hoàn công đầy đủ.


- Đường xe tải vào tận trong nhà.

- Sân rộng đậu được 3 xe trong nhà.

- Đường 5m thông.

1/ đường Nguyễn Thị Thảnh.

- Cách chợ gà cầu Trần Quang Cơ 800m.

Giá bán 3.9 tỷ.

- Liên hệ SĐT: 0975087786 &amp; 0793123607 (BĐS Ngọc Sơn).

- Thông tin chính xác và hình ảnh thực tế!

- Cảm ơn quý khách đã tin tưởng và ủng hộ.","Phan Công Hớn,Huyện Hóc Môn,Hồ Chí Minh",,"chợ, chợ",bệnh viện Hóc Môn,,3,,1,7,1,2,1500000000,0,3,1.5,6,"{2,1}","{0,0}",,10.8439634629326,106.610104222873,"(106.601834451383,106.601834451383)",32896681.8376318,,90.0,Ads_01_22717674,1574010000,1574005783,2020-02-12 08:49:25.145194,0.0,3.6,,1,2020-04-13 00:40:02.972544,0,8,False,1.0,,90e289a0c31eeb691e7e2dbbb169d2e8,1,,2,Huyện Hóc Môn
6,174935,6,https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-nien-1-xa-xuan-thoi-son/ban-day-tro-15p-gia-860-trieu-0336249938-pr22528736,"Nhà đẹp Phan Văn Hớn, Xuân Thới Thượng, Hóc Môn, 100m, xe tải đỗ cửa, giá chỉ 2,4 tỷ, ở luôn","Cần bán căn nhà sổ hồng riêng 2 căn 1 sổ hồng.
Mua 1 căn giá 1 tỷ 750 tr (TL) bao tách sổ hồng.

Bán đồng sở hữu hoặc mua 2 căn sẽ sang tên ngay.
Diện tích xây dựng 2 căn là 8x12m, xây dựng 1 trệt, 1 lầu, 4PN.

- Mỗi căn xây dựng 4m, dài 12m, còn lại là sân trước.
- Vị trí nhà ngay sau chợ đầu mối 500m.
- Đường Nguyễn Thị Sóc vào 2 sẹc đường lớn là đến nhà.
Cách bến xe An Sương 2km.
- Cách cầu Tham Lương, Quang Trung, Gò Vấp 4km.",Đông Thạnh 3,thới tam thôn,"chợ, chợ",,,,08 đường số 7,1,7,1,2,35000000000,0,3,2.0,6,{2},"{3.5,16}",,10.844098547022801,106.60711808716299,"(106.56359518043,10.8542598882166)",0.0,,104.0,bdscomvn_15512419,1586800733,1578691202,2020-02-12 08:49:25.145194,2.0,0.0,0101000020E610000081ABE1256BA55A40250CE22F2CD32540,0,2020-04-13 03:52:01.665545,10,7,False,3.0,909165766.0,fbb2bccdf053d47672c563eecf4a8d2f,1,,1,Huyện Hóc Môn
7,605711,6,https://landber.com/tin-dang/Ads_01_19048827,"Cần bán nhà mặt tiền đường KP3 - 01, TT Hóc Môn, H Hóc Môn, cách Lý Thường Kiệt 50m","Nhà mới tinh chưa qua sử dụng 1 trệt 3 lầu gồm: 4 phòng ngủ, sân thượng trước sau, giếng trời thoáng mát, hướng Tây Nam.<br/>- Diện tích: 4m x 18m (sổ hồng riêng, công nhận: 64m2).<br/>* Vị trí: Ấp Tiền Lân, xã Bà Điểm, Hóc Môn.<br/>- Mặt tiền đường nhựa thông 12m.<br/>- Cách đường Phan Văn Hớn 100m.<br/>- Cách đường Bà Điểm 5 150m.<br/>- Cách chợ Bà Điểm 800m.<br/>- Cách ngã 4 Bà Điểm (Quốc Lộ 1A) 1.5km.<br/>* Tiện ích:<br/>- Nhà trong khu dân cư, an ninh, ổn định, dọn dô ở liền.<br/>- Nhà đã có sẵn đồng hồ điện, nước riêng, truyền hình internet cáp quang có sẵn,...<br/>* Giá bán 4.9 tỷ.<br/>* Liên hệ trực tiếp SĐT: 0938 765 845 - 0947 619 845 (Minh Chiến). Xin cảm ơn!",Lê Thị Hà,tân xuân,trường tiểu học,"chùa pháp liên 0901, chùa pháp liên 0901","an ninh, an ninh","3 pn, 3 wc",,1,7,1,2,2800000000,0,2,3.0,6,{2},"{0,0}",,10.869406945690502,106.560133585743,"(106.601083603461,10.8523739274761)",23584905.660377398,,76.5,Ads_01_23301696,1577725200,1574025254,2020-02-13 06:21:01.326835,2.0,3.6,0101000020E61000002C76E4B3B8A55A401794F8C3DCB82540,1,2020-04-13 00:52:02.611405,2,8,False,2.0,949888346.0,d39061295f827d8703d80c74fa73358d,1,,1,Huyện Hóc Môn
8,171858,6,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-sang-xa-dong-thanh/ban-gap-vi-tri-cuc-dep-hem-4m-hoc-mon-dien-tich-4x16-shr-pr25324312,"Bán dãy phòng trọ 8 phòng Đường Bà Triệu,Xã Tân Xuân,Hóc Môn,Sổ hồng riêng,Liên hệ :0375651099.","Nhà mới mặt tiền kinh doanh buôn bán đối diện chợ Xuyên Á

Mặt tiền Nguyễn Văn Bứa đường quy hoạch 4 làn xe 36m

Lằm trong khu dân cư đông đúc , cách chợ bệnh viện trường học bán kính 1km
Kiết cấu 2 lầu đúc tấm kiên cố ( 4PN , 3 tilet , 1 PK , 1 Bếp ) 
Nhà mới xây đang cho thuê 1 năm với mức thu nhập 12 triệu/ tháng
Diện tích 5x18m2 đường trước nhà 12m trải nhựa
Sử dụng điện âm nước máy 
Giá bán : 2,3 tỷ / SHR ( Bao gồm làm giấy tờ sáng tên công chứng )
( không mất phí đi xem ) thuận mua vừa bán khách hàng thiện chí đi coi Liên hệ chị thủy hoặc a Huy để đi coi nhà",Ng Ảnh Thủ,bà điểm,"chợ, chợ, ngã tư, nhà sách, Honda, trung tâm văn hóa, BX, chợ, trường học, nhà trẻ","Bà Điểm, Phan Văn Hớn, chợ Bà Điểm, ngã tư Bà Điểm",đông đúc,2,,1,7,1,2,600000000,0,3,1.0,3,{2},"{0,0}",,10.909638867669,106.593871429601,"(106.571894572104,10.858903721738)",20233945.7314457,,44.0,Ads_01_24700249,1593256547,1590271677,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E6100000DE30D9B518A65A40FEE72F7421B02540,1,2020-04-13 10:43:02.483019,2,8,False,2.0,946648555.0,97f8355747afc03df96643fcd0526af2,1,,0,Huyện Hóc Môn
9,47573,6,https://landber.com/tin-dang/Ads_02_12496728,"NHÀ MẶT TIỀN CHỢ BUÔN BÁN, GẦN NGÃ 4 NƯỚC ĐÁ, THỚI TAM THÔN, HÓC MÔN GIÁP RANH Q12.","Chỉ còn 1 suất nội bộ, 2.1 tỷ. LH: 0901.2000.16.
Khu vực: Bán nhà mặt phố tại đường Nguyễn Văn Bứa - Huyện Hóc Môn - Hồ Chí Minh.

Giá: 1.8 tỷ.
Diện tích: 100m2.

Thông tin mô tả.
Chính thức mở bán khu nhà ở cao cấp phía Tây Bắc thành phố Hồ Chí Minh.
Vị trí: Nằm ngay mặt tiền đường Nguyễn Văn Bứa, Phan Văn Hớn - Tỉnh Lộ 824, dự án lớn hứa hẹn sẽ mang lại cuộc sống chất lượng và tốt đẹp cho mọi gia đình.
Gồm hơn 800 căn nhà phố thương mại, 200 căn biệt thự lớn nhỏ, 3000 căn hộ cùng với 2200 nền đất tự xây dựng.
Giá 1,4 tỷ đến 1.7 tỷ/căn.
- Diện tích mỗi nền đất, nhà phố đến căn hộ từ 75m2 - 320m2.
- Hệ thống công viên cây xanh bao phủ dự án.
- Hạ tầng hiện đại điện âm, Cống Hộp,...
- Sổ hồng vĩnh viễn riêng từng căn.
- Hỗ trợ trả chậm 12 tháng 0% lãi suất.
- Tặng ngay sổ tiết kiệm 20 triệu cho khách hàng đặt cọc ngay trong ngày mở bán.
- Và nhiều ưu đãi hấp dẫn dành tặng khách hàng ngay ngày mở bán.
Trong bán kính 2km hội tụ đầy đủ tiện ích như: Bệnh viện Mỹ Hạnh, trường học, chợ Xuyên Á, công viên, đặc biệt nằm ngay cụm khu công nghiệp lớn KCN Mỹ Hạnh, Xuyên Á.
Diện tích đa dạng:
5x15m = 75m2, 9x15m = 127m2 (lô góc).
5x10m = 50m2, 10x20m = 200m2 (lô góc).
5x20m = 100m2.
5x17m = 85m2.
Nơi an cư bền vững nâng cao chất lượng cuộc sống cho mọi gia đình.
LH: 0901200016 Ms. Như Thảo để biết thông tin chi tiết dự án.",Phạm Văn Sáng,xuân thới sơn,"ủy ban xã, ủy ban xã, ủy ban xã","Song Hành, nhà hàng Tano, siêu thị Coop Mart, Nguyễn Ảnh Thủ",đông đúc,4 phòng ngủ,,1,7,1,2,5500000000,0,3,1.0,0,{2},"{0,0}",,10.851329937691,106.59692381365801,"(106.563941544511,106.563941544511)",29125180.750534803,,86.0,Ads_02_12973752,1573491600,1583218950,2020-05-05 14:10:02.967633,0.0,0.0,0101000020E6100000855E800A36A65A409C8AADE62AAF2540,1,2020-04-13 10:00:03.00561,2,0,False,1.0,936474911.0,1aa3dcffbf36c8007638fd357fb4e761,1,,1,Huyện Hóc Môn
