,id,page_source,link,title,content,address_street,address_ward,surrounding,surrounding_name,surrounding_characteristics,interior_room,project,address_city,address_district,transaction_type,realestate_type,price_sell,price_rent,legal,floor,position_street,potential,area_origin,address_number,lat,long,coordinate,price_m2,orientation,area_cal,post_id,post_date,crawled_date,created_at,price_score,price_score_filter,geom,status_price_score,price_score_timestamp,comment_id,comment_filter_id,is_suspicious,created_by,contact_phone,hash_post_key,number_duplicated_post,orientation_id,done,district_name
0,348991,6,https://homedy.com/ban-nha-mat-pho-quan-10-thanh-pho-ho-chi-minh-gia-47-ty-es1207578,"mặt tiền Cao Thắng, Quận 3. DT: 4.2m x 23m (Công nhận 92m2, HĐ thuê 80tr) Giá bán 30 tỷ","Thông báo thanh lý tài sản :

Căn cứ Quyết định số 440/QĐ-HĐQT ngày 28/04/2019 của HĐQT-Ban Thanh Lý Tài Sản Khu Vực BC về việc thành lập Hội đồng thanh lý tài sản năm 2019.

Tài sản nhà,đất cần Thanh lý bao gồm 6 căn nhà :
- 4 căn nhà 5x17m 1 trệt 2 lầu đối diện công viên giá 2.4 tỷ.
- 2 căn góc 9x17m 1 trệt 2 lầu giá 3.3 tỷ
- địa chỉ tài sản tỉnh lộ 10  khu công nghiệp tân đô,tân đức.
Đối tượng được mời : Các cá nhân bên ngoài có nhu cầu .
- mọi thông tin chi tiết xin liên hệ : 0792905653 minh.",Lý Thái Tổ,10,"hồ bơi, hồ bơi",chợ NGuyễn Tri Phương,"sạch sẽ, an ninh","7 PN, 8 WC, P khách, bếp",,1,11,5,2,235000000,0,2,1.0,2,{2},"{4.1,17}",,10.77882240309,106.673950222292,"(106.667005057549,10.7825048806789)",182068311.597406,,32.0,propzy_76946,1574010000,1578473280,2020-06-30 11:06:05.646379,7.6,5.9,,0,2020-04-13 01:35:01.987065,0,0,False,2.0,,2599a938fd9b7a022891d50f757db2cf,1,,0,Quận 10
1,770177,6,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/ban-gap-mt-duong-to-hien-thanh-quan-10-6m-x-24m-id20044622,"Bán gấp nhà mặt tiền Nhật Tảo, Quận 10. DT 3.77x12m, trệt, 3 lầu","Cần tiền bán gấp nhà mới 100% đường Hòa Hưng, Quận 10.<br/>Diện tích: 5,8m x 15m.<br/>Vị trí sát mặt tiền, hẻm xe hơi, 2 đầu hẻm thông thoáng sạch sẽ sang trọng. Vị trí trung tâm tiện lợi đi lại cho gia chủ.<br/>Đảm bảo là sản phẩm duy nhất không có căn thứ 2 để so sánh.<br/>Hãy nhanh tay để được sở hữu căn nhà đáng mơ ước.<br/>Giá bán chỉ: 10,9 tỷ. thương lượng khách thiện chí.<br/>thông tin chính xác 100%<br/>Liên hệ: Hồ Hằng 0931456378",Sư Vạn Hạnh,,"siêu thị, trung tâm thương mại, trường học, bệnh viện",,"an ninh, yên tĩnh, dân trí cao, thân thiện",6 phòng ngủ,,1,11,1,2,11200000000,0,1,4.5,2,{1},"{24.1,79}",,10.7791774697421,106.674457719241,"(106.67758623069,10.7737926541727)",450000000.0,,1.0,Ads_01_21250960,1573750800,1574016817,2020-02-12 08:49:25.145194,7.1,0.0,0101000020E6100000F2E68F5844AB5A407C5096C18A8B2540,1,2020-04-13 00:20:03.194775,10,8,False,2.0,938362379.0,49dab42418c43d807b1132ec84420623,1,,0,Quận 10
2,504878,6,https://landber.com/tin-dang/Ads_01_24483642,"Tôi cần bán nhà MT số 296B Nguyễn Duy Dương, Q.10","Gia đình cần bán căn nhà 2 mặt tiền hẻm xe hơi, cách mặt tiền chỉ 7m đường 3 Tháng 2, Phường 6, Quận 10.
Diện tích 5x9m vuông vức.

Kết cấu: Xây dựng kiên cố góc 2 mặt tiền; trệt + lửng + 4 lầu đúc cốt thép bê tông chắc chắn.
Nhà cách mặt tiền đường chỉ 10m, hẻm xe hơi sạch sẽ, sang trọng. Nhà còn rất mới 99% vào ở ngay.

Thuận tiện kinh doanh đa ngành nghề: Nhà hàng, khách sạn, kinh doanh căn hộ dịch vụ, mở văn phòng công ty...
Giá 12.3 tỷ, sổ hồng chính chủ.
Liên hệ Dương xem nhà 0915230101.
Ảnh minh họa.",Sư Vạn Hạnh,12,"bệnh viện, bệnh viện, cao ốc, văn phòng, công ty, phòng khám, căn hộ dịch vụ","Hà Đô CentroSa, quận 10, Hà Đô CentroSa","sầm uất, Thuận lợi đi lại, sầm uất, Dân trí rất cao, lịch sự, an ninh",,,1,11,1,2,6700000000,230000000,3,6.0,1,{2},"{3.1,15}",,10.773051923375402,106.677725635228,"(106.669404551362,10.7722451306147)",132278997.75211298,,150.0,Ads_01_23275853,1582109886,1589008038,2020-02-12 08:49:25.145194,0.0,3.6,0101000020E6100000D33F782BBBAA5A4002AFD4110E8F2540,1,2020-04-13 06:19:01.917096,1,0,False,2.0,906786977.0,cbdc4957dcede89d7d946b1d1a47c244,1,,0,Quận 10
3,669502,3,https://landber.com/tin-dang/Ads_01_23891597,"Bán gấp nhà cấp 4 hẻm Thành Thái, DT: 6x23m. Chỉ 17.5 tỷ","
Cần bán gấp nhà 2MT Nguyễn Tri Phương - Vĩnh Viễn, P5, Q10, (4.5x18m) giá 19.5 tỷ

Diện tích: 4.5x18m, DT 100 m2.
Kết cấu: 3 lầu kiên cố, gần khu buôn bán sầm uất. Nhà nằm ngay Nguyễn Tri Phương - Vĩnh Viễn, Với diện tích và giá tiền như vậy các quận trung tâm 5, 10 không còn căn thứ 2.
Thông tin thật 100%.
- Liên hệ mua nhà : Lâm Thái 0907217921
",Nhật Tảo,15,"ngân hàng, chợ, nhà thờ, trạm y tế",,dân trí cao,"1 phòng ngủ, 1 bếp, 1 WC",,1,11,1,2,15500000000,80000000,3,2.0,2,"{1,2}","{2.8,10.65}",,10.7820633730569,106.66267184030599,"(106.66475642042,10.7617705134228)",265699253.03088197,,3.0,Ads_01_24034691,1573664400,1583089464,2020-02-12 08:49:25.145194,7.5,0.0,0101000020E6100000643014F943AB5A40A3D75847EC8B2540,1,2020-04-13 05:47:02.498463,0,8,True,2.0,,ce190fdb806d1848bbae54327051bfe4,7,,0,Quận 10
4,88131,6,https://landber.com/tin-dang/Ads_02_13223346,"Cho thuê mặt bằng CMT8 6.5x30m, 2 lầu, giá 50tr/th","Bán Nhà HXH Hòa Hảo P.5,Q10,DT: 3.4x8m,  trệt lầu, giá 4.2 tỷ

DT:  3.4x8m (26m2)

Hiện trạng : trệt + lầu
Vị trí:
-	Nhà  góc cách  mặt tiền 10m 
-	Nhà đang cho thuê  6tr/ tháng .
-	Nhà nằm trong khu an ninh dân trí cao.
-	Nhà nằm gần trường học , bệnh viên.
-	Nhà thích hợp xây mới hoặc cho thuê.
-	Hướng Tây
-	Sổ hồng chính chủ 2017
LH:  0924 125 432  A Diệu",3/2,,,Ba Tháng Hai,"sầm uất, Dân trí cao, an ninh",4,,1,11,5,2,10100000000,700000000,1,4.0,2,"{1,4}","{5.4,21}",2.0,10.781962991709001,106.670811258656,"(106.663318939689,10.7652852082694)",170454545.454545,,36.0,Ads_02_13106831,1578243600,1573996592,2020-06-26 08:11:05.953098,8.0,3.6,0101000020E61000009AF6DF5D8FAA5A4096942F303D862540,0,,0,0,False,2.0,,24813888ca57f4edf5cbf1a21a6a7295,2,,0,Quận 10
5,478350,3,https://batdongsan.com.vn/ban-nha-rieng-duong-7a-1-phuong-14-5/di-nuoc-ngoai-ban-gap-can-hem-xe-tai-thanh-thai-14-quan-10-pr24946119,"Bán nhà hẻm 283 - 285 Cách Mạng Tháng 8, khu Hà Đô Centrosa","Nhà mặt tiền đường Lý Thái Tổ, quận 10 đoạn gần vòng xoay Ngã Bảy.

Diện tích 4 x 18m, xây dựng hết đất 1 trệt, 4 lầu mới.

Nhà vị trí cực sáng, tuyến đường kinh doanh rất sầm uất, giá trị kinh tế cao với hợp đồng thuê 75tr/th kinh doanh trung tâm thẩm mỹ viện Quốc Tế.
Giá bán 22.7 tỷ, còn thương lượng. Liên hệ Phát 0918.924.949.",HÒA HẢO,12,"nhà hàng, khách sạn, cafe, văn phòng, công ty, trường học",,,,,1,11,5,2,6300000000,0,3,4.5,3,"{2,1}","{4,18}",,10.7813038840961,106.668274503657,"(106.671763638421,10.7686289434251)",6800000000.0,,116.0,Ads_01_24393334,1573578000,1587243910,2020-04-08 14:06:03.095082,7.2,3.6,0101000020E6100000D494F24389AA5A40C0463D8DED8D2540,0,2020-04-13 05:29:01.566643,1,7,False,2.0,,fa9e80809eacc026293aec2491b61e51,1,,0,Quận 10
6,342577,6,https://landber.com/tin-dang/Ads_02_13135117,"Cần bán Siêu vị trí mặt tiền đường Sư Vạn Hạnh, Q10. dt:4.2x27m, 4 lầu, giá bán 43 tỷ TL","Mặt tiền đường khu Cư Xá Bắc Hải, P15, Q10. Giá 9.7 tỷ thương lượng.<br/>+ Diện tích: 5.2m x 12m. Nở hậu 6m. CN 65m2.<br/><br/>+ Hiện trạng: Trệt lầu. Mới 90%.<br/><br/>+ Vị trí: Mặt tiền đường 10m lề 3m. Khu kinh doanh buôn bán sầm uất. Bề ngang hơn 5m nên có thể kinh doanh đa ngành nghề. Giao thông thuận tiện đi lại các quận trung tâm thành phố, giáp tân bình, quận 3, quận 5, quận 11...<br/><br/>+ Hướng: Tây Bắc.<br/><br/>+ Giá: 9.7 tỷ thương lượng mạnh cho khách nhanh lẹ.<br/>+ Liên hệ: Mr Thắng BĐS 0933.636.246 để được tư vấn về nhà và xem nhà.<br/>+ Cám ơn đã đọc đã đọc tin!",Cách Mạng Tháng Tám,12,bệnh viện,,"sầm uất, nhộn nhịp",5 phòng ngủ,,1,11,1,2,8800000000,0,3,3.5,3,{2},"{5.5,11}",,10.7751548368681,106.664137623619,"(106.672086786815,10.7764329192156)",182655639.582613,đông - bắc,1.0,mogi_2528094,1588784400,1574012998,2020-02-18 05:12:02.935654,2.0,3.9,0101000020E61000002387E19B64AB5A402921EA88F98B2540,1,2020-04-13 11:35:02.055826,2,0,False,2.0,941966739.0,1cd96724e3427e9d4fd0dad8c46f0a60,1,,0,Quận 10
7,135210,6,https://landber.com/tin-dang/Ads_01_22782898,"Căn duy nhất = Mặt Tiền Ngô Quyền – Tân Phước, Quận 10, (3.6x15) – 10.5 tỷ","
+ Mua nhà lớn đón Tết, Bán nhà nhỏ Mua nhà lớn.
+ Nhà xây 1 Trệt 2 Lầu + ST, xây 75M2.
+ Kết cấu: 3 Phòng ngủ, 3 Nhà vệ sinh.
+ Hẻm Ô tô 1/Lý Thái Tổ, thông thoáng + sạch sẽ.
+ Khu vực dân trí cao.
+ Vừa ở vừa cho thuê hiệu suất cho thuê cao.
+ Gần Nhà Văn Hóa Đường Lý Thái Tổ.
+ Chủ ở lâu năm chưa qua đầu tư, nhà sổ hồng, hoàn công đầy đủ.
- Mr.Bảo 0902.987.925 (Zalo).
- MANG LẠI NIỀM VUI VÀ LỢI NHUẬN CHO KHÁCH HÀNG.
",Tô Hiến Thành,12,trung tâm thương mại,"khu cư xá Bắc Hải, chợ Thuốc","sầm uất, dân trí cao",,,1,11,5,2,6100000000,45000000,3,5.0,1,{2},"{10,12}",,10.775207251796,106.659469901289,"(106.673925269728,10.7818876214798)",239513113.89953598,,209.0,Ads_01_22362807,1574010000,1581543583,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E61000003D3E9F0F8CAA5A40A46C30A3FA8A2540,1,2020-04-13 02:19:01.683437,10,7,True,3.0,942789984.0,56814413e6360255341052e7d6c7f7fb,1,,0,Quận 10
8,321294,3,https://landber.com/tin-dang/Ads_01_25352087,"Bán nhà mặt tiền Lê Hồng Phong Q10, (4.4 x 16m) 5 lầu thang máy, HĐ 65tr/tháng. Gía: 24.5 tỷ","Bán góc 2MT đường 3/2 và Nguyễn Lâm.
DT: 7x12m.

Kết cấu: 4 tầng.
Giá: 25 tỷ.

---------
LH: Nguyễn Huy Realtor - 0917.915.189.
VP: 283/67 CMT8, P12, Q10.
---------
Ưu điểm:
Tòa nhà có kết cấu sẵn 4 tầng.
Căn duy nhất có MT lớn 7m trong tầm giá 20 - 30 tỷ.
Đường 2 chiều đông đúc, khu thương mại tốt.
Hoạt động kinh doanh sầm uất sáng tối.


Danh sách BĐS Q10 tầm 30 - 40 tỷ ngang trên 5m.

1/ MT Thành Thái, P12, Q10.
DT: 5.5x22m.
Kết cấu: 4 tầng.
Giá: 35 tỷ.

2/ MT CX Bắc Hải.
DT: 8.4x25m.
Kết cấu: Hầm + 4 tầng.
Gia: 40 tỷ.

3/ Góc 2MT Bạch Mã CX Bắc Hải.
DT: 7x22m.
Kết cấu: 4 tầng.
Giá: 35 tỷ.

4/ MT Hồ Bá Kiện.
DT: 6x22m.
Kết cấu: 32 tỷ.

5/ MT đường 3/2.
DT: 5x20m.
Giá: 39 tỷ.",3/2,12,,,"đầy đủ các tiện ích công cộng, Giao thông thuận tiện di chuyển",,373,1,11,1,2,16300000000,0,3,3.0,1,{2},"{4.1,10}",,10.7746805537149,106.675271821877,"(106.661946479068,106.661946479068)",320740758.67442,,49.6,propzy_79756,1578502800,1591894871,2020-04-09 08:37:03.017908,0.0,3.6,0101000020E6100000FBFC067CD5AA5A402EC0D6CF358B2540,1,2020-04-13 02:02:01.904789,0,8,False,2.0,,9a7fedb6ef5a3dd6c43dcf5ed5ff78c6,1,,0,Quận 10
9,763736,6,https://propzy.vn/mua/ban-nha-quan-10---mat-tien-duong---kinh-doanh-sam-uat-id74371,"Siêu hiếm: MT Sư Vạn Hạnh, p. 12, q. 10 đối diện Vạn Hạnh mall, 7.02x10.2m, căn duy nhất dưới 40 tỷ","Căn góc 2 mặt tiền Nguyễn Tri Phương.

Diện tích: 3,6x9m, vuông vức, công nhận 32m2.

Kết cấu: 1 trệt 1 lầu mới.
Nhà đẹp. Sử dụng ngay.
Pháp lý sổ hồng riêng.
Mặt tiền đoạn đẹp nhất Nguyễn Tri Phương. Căn góc 2 mặt tiền Nhật Tảo - Nguyễn Tri Phương, kinh doanh đa ngành. Thích hợp đầu tư kinh doanh hoặc cho thuê giá cao.
Giá 12 tỷ tl.
LH: 0909330833 Gia Hoàng",Ngô Quyền,5,,,sầm uất,2 phòng ngủ,,1,11,6,2,975000000,0,1,6.0,1,{2},"{18.7,40}",,10.77905740432,106.66797260628,"(106.674692357974,10.7676284941876)",433962264.15094304,,54.0,bdscomvn_25195518,1578330000,1584299496,2020-02-12 08:49:25.145194,2.0,3.6,,1,,10,7,True,2.0,941971068.0,ddec0c1ec2a59293e19977b549468d93,1,,0,Quận 10
