,id,page_source,link,title,content,address_street,address_ward,surrounding,surrounding_name,surrounding_characteristics,interior_room,project,address_city,address_district,transaction_type,realestate_type,price_sell,price_rent,legal,floor,position_street,potential,area_origin,address_number,lat,long,coordinate,price_m2,orientation,area_cal,post_id,post_date,crawled_date,created_at,price_score,price_score_filter,geom,status_price_score,price_score_timestamp,comment_id,comment_filter_id,is_suspicious,created_by,contact_phone,hash_post_key,number_duplicated_post,orientation_id,done,district_name
0,406155,6,https://landber.com/tin-dang/Ads_01_24039575,"Cho thuê biệt thự KDC Kiến Á, P. Phước Long B, Quận 9, DT: 600m2, Giá 60tr/tháng","Bán nhà đường Số 3 trong KDC Gia Hoà (KDC đẳng cấp tiện ích bậc nhất Quận 9).
Diện tích: 5 x 20m, nhà 1 trệt 2 lầu + 1 tum (ban công trước sau 30 + 30m2).
Gồm 5 phòng ngủ rộng thênh thang với 4 điều hoà và 4 toilet (nội thất ToTo).Hệ thống: Cửa - song cửa - tay vịn cầu thang - kệ bếp đều là gỗ tự nhiên sử dụng trường tồn cùng năm tháng.Nhà tuyệt đẹp xem là thích ngay, mua vào ở liền, chìa khóa trao tay.Gia đình xây để ở 1 đời chủ nay cần tiền gấp bán nhanh giá rẻ trong tuần 8,4 tỷ.Liên hệ em chủ nhà: 0943.9999.48 gặp Nhân.",Số 8,,"trạm y tế, nhà sách, bệnh viện, Trường Quân y 2, Siêu thị","Trường Cao Đẳng Công Thương, Ngã 4 Bình Thái, đường 61",Dân cư đông đúc,6 PN,,1,21,1,2,4250000000,0,2,1.0,6,{2},"{0,0}",6.0,10.8263680008806,106.800807726466,"(106.799938377604,106.799938377604)",64013648.0349656,tây,152.0,Ads_01_22964157,1581526800,1587021158,2020-03-07 09:09:04.607164,0.0,3.6,0101000020E61000008846D9237AB45A400D4BABAF33A72540,1,2020-04-13 02:34:02.660888,1,0,False,2.0,931841889.0,ec377c9bb55dfb3471c136f98ee5cf94,1,,0,Quận 9
1,334623,6,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bung-ong-thoan-phuong-phu-huu-2-prj-khu-dan-cu-so-van-hoa-thong-tin/can-ban-gap-lo-goc-2-mt-lh-0905004399-pr25561332,"Bán nhà cấp 4, còn mới đường 359, phường Phước Long B - Quận 9.","Chính chủ bán nhà hẻm đường Trường Lưu, P.Long Trường, Q9

Diện tích: 57m2

Pháp lý: sổ hồng riêng
Gía bán: 4.35 tỷ
Kết cấu: 2 lầu

LIÊN HỆ: CTY BĐS TÂN PHÚ LAND
Trụ sở chính: 142 Trương Vĩnh Ký, P. Tân Sơn Nhì, Tân Phú.
Chi nhánh 4: 1516 Nguyễn Duy Trinh, Phường Long Trường, Quận 9.
Hotline 24/7: 0902 793 083 - Quốc Việt.
Cam kết thông tin chính xác - Pháp lý đầy đủ.
Kết bạn zalo để xem thêm nhiều sản phẩm giá tốt khác.",Lê Văn Việt,,"chợ, trường học",,,1 phòng ngủ,KDC Kiến Á,1,21,1,2,2190000000,0,3,1.5,1,"{2,1}","{4,15.5}",40.0,10.8477290512099,106.790829868823,"(106.830869930003,106.830869930003)",128665709.079151,tây - nam,137.0,Ads_01_24015156,1591284507,1586559674,2020-02-12 08:49:25.145194,1.1,0.0,0101000020E6100000FDF799D64BB25A40DCB14447C9A12540,1,,1,0,False,1.0,911211331.0,44eb5b78b1fa4f41c0886322bef9a84b,1,,0,Quận 9
2,674235,3,https://landber.com/tin-dang/Ads_01_25418800,"Khai Xuân Bán nhà đẹp giá rẻ  83m2,đường 6, long trường, Q9, xe hơi vi vu tới nhà","Hàng Hiếm, nhà mặt tiền đường 7, Phước Bình, cách chợ 20m, giá siêu rẻ chỉ 6.2 tỷ.<br/>Liên hệ: 0911.615.620 - vũ tâm mặt tiền - GĐ công ty BĐS trí tâm - nắm tất cả mặt tiền lớn Quận 9 - Thủ Đức, nắm giữ hơn 2000 khách hàng có nhu cầu mua nhà mặt tiền, kinh nghiệm 05 năm định giá nhà mặt tiền.<br/><br/>BIDV hỗ trợ vay 70 - 80% giá trị mua bán,<br/>Đặc biệt lãi suất ưu đãi chỉ 8.5%.<br/><br/>* Phân tích miễn phí về đặc điểm khu vực, pháp lý, quy hoạch, biến động giá cả, tình hình thị trường.<br/><br/>* Nhận kí gửi nhà đất, tư vấn bán - mua BĐS miễn phí!<br/><br/>Công ty BĐS trí tâm: Đ/C 18/50 Tăng Nhơn Phú, Phước Long B, Quận 9.<br/>Chuyên bán nhà mặt tiền khu vực Thủ Đức - Quận 9. nắm giữ nhiều mặt tiền kinh doanh lớn, nhỏ khu vực quận 9 - Thủ Đức trên các tuyến đường Đỗ Xuân Hợp, Lê Văn Việt, Võ Văn ngân, Đặng Văn Bi, Kha Vạn Cân, Hoàng Diệu 2, Song Hành, Xa Lộ Hà Nội, Hoàng Hữu Nam, Nguyễn Văn Tăng vv với tầm giá từ 3 tỷ - 500 tỷ.",160,tăng nhơn phú a,,"Đình Phong Phú, Lê Văn Việt, Trương Văn Hải, Vincom Lê Văn Việt, Coopfood, trường mầm non Sao Sáng",,4 pn,,1,21,1,2,7500000000,19000000,2,4.0,2,{2},"{4,12}",,10.837825109456999,106.780940068119,"(106.774638216841,10.8436313571804)",70584951.26024179,đông,240.0,bdscomvn_25394157,1584027134,1588910876,2020-02-12 08:49:25.145194,7.8,3.6,0101000020E6100000618711D32CB55A4049B2DBCD76A12540,0,2020-04-13 13:38:02.831951,0,8,True,2.0,703039340.0,041db1b6ba453c97b560ceba46f3da52,1,,2,Quận 9
3,191508,6,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bung-ong-thoan-phuong-phu-huu-2-prj-park-riverside-tan-cang/ban-can-bien-7-8x15-co-2m-hong-loi-di-chung-giao-tho-gia-tot-chi-8ty7-pr24954094,"Bán biệt thự Thảo Nguyên Quận 9, giá rẻ 13,5 tỷ","Cuối tháng tới tôi sang Mỹ định cư nên bán gấp nhà nát đường Lã Xuân Oai, phường Tăng Nhơn Phú A, Quận 9. Chính chủ của tôi.
- Gần UBND phường giúp an ninh và an sinh tốt. Tiện làm thủ tục hành chính.

- Cách trường ĐH Giao thông Vận tải, KTX của trường Sư Phạm Kỹ thuật chỉ 500m giúp kinh doanh phòng trọ, ăn uống rất ổn định.
- Cách 50m ngoài đường là chợ tự phát chuyên kinh doanh buôn bán các nhu yếu phẩm, tiện kinh doanh buôn bán cũng như phục vụ nhu cầu ăn sinh cấp thiết của gia đình.

- Dân cư xung quanh sinh sống đông đúc, dân trí cao.
- Hẻm vào 6.5m, rộng rãi. Cách đường chính 30m.
- Diện tích: 65m2.
- Giá: TT 930tr đồng. Còn thương lượng cho người có thiện chí.
Liên hệ trực tiếp SĐT 0933603102 gặp Hải.
Cảm ơn đã xem tin!",Lê Văn Việt,phú hữu,"hồ bơi, gym, công viên",SÔNG ĐÔNG NAM,"nhiều tiện ích thuận tiện, sạch sẽ, ý thức cao",4 phòng ngủ,110/9/7,1,21,1,2,700000000,0,2,2.0,1,{2},"{5,18}",,10.836452146770599,106.783035239244,"(106.777553972288,10.8279732151026)",44668341.64894389,,71.0,bdscomvn_18488305,1578070800,1581605209,2020-02-12 08:49:25.145194,0.0,0.0,0101000020E6100000B013757918B15A40BE67568716AD2540,1,2020-04-11 03:08:00.766186,0,7,False,3.0,937771028.0,705ecb2e416f5fed53a38b0506127b1d,1,,0,Quận 9
4,408771,6,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/nha-cap-4-mat-tien-man-thien-dang-kinh-doanh-id20167085,"Chính chủ gửi bán căn nhà đường số 5 phường phước bình quận 9 ,diện tích 4x22","Bán nhà MT đường Số 18 - Gần ngã tư đường số 18 và đường số 9 đối diện trường tiểu học Phước Bình.


Diện tích 4x21m, công nhận 84m2; Hướng Đông.


Nhà xây dựng 1 trệt 3 lầu gồm 1 phòng khách, 3 phòng ngủ, 1 phòng thờ, sân thượng.

Giá bán: 12 tỷ còn thương lượng nhiều.
Vị trí 100% kinh doanh, phù hợp nhiều ngành nghề dịch vụ; Một trong hai con đường đẹp và đắt giá nhất khu vực Phước Bình, Q9.

Bên tay trái là chợ Phước Bình và Đại lộ 2; Bên tay phải là trường cao đẳng Kinh tế đối ngoại và Đại lộ 3; Sau lưng là Công viên Phước Bình, chung cư Thủ Đức House, Cư Xá Phước Bình; Đổi diện thẳng mặt là trường tiểu học Phước Bình, trường cấp 2 và Mầm non Phước Bình.

Chỉ mất 3 phút có đủ dịch vụ chợ, trường học, siêu thị, ngân hàng..

Đi lại dễ dàng khu vực Q9, Thủ Đức, Q2.

LH: Bình 0919 45 1133 (SN 85 Zalo, Viber 24/7) - Hỗ trợ mọi thủ tục giấy tờ pháp lý miễn phí.

Cảm ơn anh chị quan tâm đọc tin!",58,tăng nhơn phú b,"Xa lộ, tòa Nhà","Shophouse Metro Star, Metro số 1, ga Metro","Dân cư đông đúc, thân thiện, an ninh",2 phòng ngủ,,1,21,5,2,5300000000,0,2,2.0,1,{2},"{5,18.6}",,10.8297054865906,106.76390376512501,"(106.795221334315,106.795221334315)",85108201.9766578,nam,180.9,Ads_01_24479656,1573318800,1574008239,2020-02-28 06:12:02.172177,2.0,3.6,0101000020E61000006C3EE8550BB45A409619F811F0982540,0,2020-04-13 12:43:02.593558,0,0,False,2.0,819327347.0,730ad602c71be3d1afaac863521947e0,1,,1,Quận 9
5,66601,9,https://landber.com/tin-dang/Ads_01_21487465,"Bán nhà 1 trệt 3 lầu, mặt Tiền đường Man Thiện, phường Tăng Nhơn Phú A, Q9","- Chính chủ gửi bán 6 phòng trọ 1 kiot tổng cộng 7 phòng.
- Đường rộng 10 xe hơi quay đầu thoải mái.

- Vị Trí: Sát Khu Công Nghệ Cao Q9, cách Lê Văn Việt Chỉ 360m.
- 6 Phòng đang cho thuê 1,6 triệu 1/ tháng và 1 kiot đang cho thuê 1,8 triệu 1/tháng.

- Khu vực luôn luôn kín phòng (khu công nhân, sinh viên, kỹ sư).
- Diện tích 165,5m2. Nở Hậu.
- Ngang mặt tiền 8,34m hậu 8,78m dài 20m. Đã hoàn công đầy đủ.
- Giá bán: 6,1 tỷ.
- Quý Khách Thiện Chí Kinh Doanh Nhà Trọ Liên Hệ Em.
0938. 037 278 (Phong).",Nguyễn Duy Trinh,phước long b,,,,3 phòng ngủ,Nam Long,1,21,1,2,4200000000,0,3,1.0,1,"{2,1}","{0,0}",,10.8438537224361,106.7730203892,"(106.764570601292,10.8228202024382)",51420333.7638224,nam,220.0,Ads_01_24117968,1582045200,1587280135,2020-04-09 13:14:02.034527,2.0,0.0,0101000020E6100000AF242C242CB25A40B891C5DE7AA72540,1,2020-04-14 17:05:01.254174,2,7,False,2.0,905457956.0,01e0ba708312693f0cd3f120f8a02ae5,1,,0,Quận 9
6,558338,9,https://landber.com/tin-dang/Ads_01_23592577,"Tôi cần bán nhà mặt tiền NB đường Dân chủ, P. Hiệp Phú, Quận 9, tiện kinh doanh, LH 0901386993","Tôi cần bán gấp nhà phố thuộc dự án Sim City GĐ2 - Căn M34, Q35 hướng Đông Bắc.<br/><br/>DT: 6x16m, 1 trệt 3 lầu.<br/><br/>Giá cực đẹp: 4,6tỷ/căn.<br/><br/>Đường 12 m2 ngày cạnh hồ điều tiết gần chốt bảo vệ .<br/><br/>An ninh 24/24 .<br/><br/>Chỉ với một số tiền 2,6  tỷ / ( 55 % ) bạn đã có thể sở hữu căn nhà phố trong khu Compound vip, tiện ích đầy đủ vip, quản lý CBRE. Tuyến xe bus phục vụ cư dân từ dự án đến trung tâm mua sắm Q9 - Q2 - Bình Thạnh, clubhouse, hồ bơi, phòng gym, xe điện, xe đạp điện...",Số 8,phú hữu,"trường đại học, bv, bến xe","chợ Long Trường, khu công nghệ cao Q  9, Q  2, Thủ Đức, ngã ba Nguyễn Duy Trinh, Lã Xuân Oai, Vòng Xoay Phú Hữu, cao tốc Long Thành Giầu Dây, Kim Oanh, Đông Tăng Long, Centana Điền Phúc Thành, Khang điền, Novaland, VinGroup, Q  9, Q  9, Q  2, Thủ Đức, Nguyễn Xuân Phúc, Q  9","an ninh, đông đúc, dân trí cao",1 phòng ngủ,,1,21,6,2,6700000000,0,2,2.0,6,{2},"{5,13}",,10.842776603685401,106.77440966286,"(106.819572935357,10.8265148832625)",69632675.189762,,70.0,mogi_20632038,1578502800,1581617901,2020-06-30 04:15:13.003254,0.0,3.6,0101000020E61000006CC0FB5782B15A402857164A71AD2540,0,2020-04-13 07:20:02.099191,1,7,False,3.0,966943807.0,1f01b4ce5ad2c021a58cbc95a78d0da5,1,,0,Quận 9
7,629246,3,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-990-phuong-phu-huu-2-prj-dragon-village/chinh-chu-ban-song-lap-3-mat-thoang-truc-dien-cong-vien-va-ho-sinh-thai-gia-chi-7-08-ty-pr25402496,"Bán Nhà 2 lầu đường số 8 ,TNP BB, Quận9 -hẻm xe hơi, giá 3 tỷ 850","Nhà ngay vị trí trung tâm Quận 9, mặt tiền đường Đỗ Xuân Hợp, sầm uất phường Phước Long A.<br/>Diện tích: 4x13m, nở hậu 4.1m, có lộc cho giá chủ.<br/>Hiện trạng: Nhà 2 lầu, kiên cố.<br/>Tiện ở, kinh doanh, cho thuê hoặc đầu tư sinh lời cao.<br/><br/>BIDV hỗ trợ vay 70 - 80% giá trị mua bán.<br/>Đặc biệt lãi suất ưu đãi chỉ 8.5%.<br/><br/>Liên hệ: Quốc - 0911211331.<br/><br/>Đặc biệt, BĐS Trí Tâm nắm giữ nhiều mặt tiền kinh doanh lớn, nhỏ khu vực quận 9 - Thủ Đức trên các tuyến đường Đỗ Xuân Hợp, Lê Văn Việt, Võ Văn Ngân, Đặng Văn Bi, Kha Vạn Cân, Song Hành, Xa Lộ Hà Nội, Hoàng Hữu Nam, Nguyễn Văn Tăng với tầm giá từ 5 tỷ - 450 tỷ.",Võ Chí Công,tăng nhơn phú b,ngã tư,khu công nghệ cao Q 9,dân trí cao,"1 phòng khách, 2 phòng ngủ, 1 phòng ngủ, 1 bếp, 1 WC, 1 sân, Phòng khách, Phòng ngủ, Phòng ngủ",,1,21,1,2,6500000000,0,3,1.0,6,{2},"{5,17}",,10.8241718311299,106.772930205278,"(106.829310413064,10.805900492018)",110003381.438986,đông,75.0,mogi_20445415,1581958800,1573996656,2020-06-30 05:41:25.578378,2.0,3.6,0101000020E6100000135E1AF6A8B45A405399DA805D9B2540,0,2020-04-13 12:05:02.535461,10,8,False,2.0,909048490.0,471959aff0c156dd052760f783f13a09,1,,1,Quận 9
8,724174,2,https://landber.com/tin-dang/Ads_01_22013875,"Nhà đất mặt tiền chợ 4x28m, kinh doanh buôn bán,Tây Hòa, Phước Long A, Quận 9, giá tốt.","MT Lê Văn Việt, 4 lầu, hiện đang cho thuê gần 50tr/tháng. Diện tích đất 100m2, Diện tích sàn 300m2. Phù hợp mua đầu tư làm tài sản, cho thuê được giá trị cao. Giá 19 tỷ, TL chính chủ.
Liên hệ: Mr. Phúc 0906866936 để được hỗ trợ xem nhà và gặp chủ thương lượng.

Ngoài ra tôi còn nắm giữ rất nhiều mặt tiền các trục đường chính Thủ Đức, Quận 9.
Nhận ký gửi mua bán nhà đất Thủ Đức, Quận 9.",3, tăng nhơn phú b,,"số 1, Ông Nhiêu, Quận 2, Quận 7",,"4 PN, 5 Toilet, phòng sinh hoạt chung, phòng khách, bếp",,1,21,1,2,5500000000,0,3,1.0,3,{2},"{0,0}",,10.816491340388401,106.763477484028,"(106.792109606371,10.836000370117)",62552375.0170869,,250.0,Ads_01_23452994,1582822800,1573978134,2020-02-12 08:49:25.145194,2.0,0.0,0101000020E6100000406A4C4ACAB25A40486E5B818CB02540,1,,1,7,False,1.0,906652595.0,e50e5dae5ed063aff570cab8d1378392,3,,2,Quận 9
9,763079,2,https://propzy.vn/mua/ban-gap-nha--hem-xe-o-to-phuong-tang-nhon-phu-b-quan-9---so-hong-rieng-chinh-chu-id52561,Cần Bán Mặt Tiền Đường 339 Phước Long B Quận 9 Buôn Bán kinh doanh đa ngành nghề Sầm Uất,"Bán tài sản nhà và đất mặt tiền Đường Nguyễn Duy Trinh . Phường Long Truong . Quận 9. Hình thật, Đang kinh doanh quán Caphe . Rất đẹp và rất đông . Diện tích : 8m x 22m, nở hậu 9m, 1 trệt, 2 lầu, Đang cho thuê làm quán Cafe. Giá : 12.99 tỷ . Nếu khách thuê thì Giá thuê : 25 triệu / tháng . Giá sang : 100 triệu. Cọc 3 tháng . Thanh toán 1 tháng . Tín Tâm Land.",số 379,phước bình,"ngã 3, chợ",,,,,1,21,6,2,3900000000,0,3,3.0,2,{2},"{0,0}",,10.815269332470901,106.780274475282,"(106.800095007159,10.7890024627873)",49295538.3528885,,223.0,Ads_01_23381112,1591853295,1573991349,2020-02-12 08:49:25.145194,2.0,3.6,,1,,10,7,False,2.0,,cfa511cdfb6e1ea9d8c6815c75614478,1,,2,Quận 9
