,id,page_source,link,title,content,address_street,address_ward,surrounding,surrounding_name,surrounding_characteristics,interior_room,project,address_city,address_district,transaction_type,realestate_type,price_sell,price_rent,legal,floor,position_street,potential,area_origin,address_number,lat,long,coordinate,price_m2,orientation,area_cal,post_id,post_date,crawled_date,created_at,price_score,price_score_filter,geom,status_price_score,price_score_timestamp,comment_id,comment_filter_id,is_suspicious,created_by,contact_phone,hash_post_key,number_duplicated_post,orientation_id,done,district_name
0,471254,6,https://batdongsan.com.vn/ban-nha-mat-pho-duong-huynh-tan-phat-phuong-phu-thuan-3/ban-chdv-tien-1071-p-q-7-4-5x31m-6-lau-33pn-22-5-ty-pr21935074,Bán gấp Nhà Quận 7 nhà  4 lầu mặt tiền Đường 42 Phường Tân Quy,"Bán nhà sổ hồng KDC Nam Long, Phú Thuận, Quận 7. 
- Đường trước nhà 12m, khu văn minh, rất an ninh. 

- Diện tích: 4 x 21 = 84m2.
- Xây dựng 1 trệt, 3 lầu. 

- Nhà mới, sạch đẹp, bóng loáng, không cần sửa chữa. 
- Để lại nội thất mới khi mua. 
- Giá 8,3 tỷ. 
- Nhà có sổ vay được ngân hàng. 

Liên hệ: Anh Tuấn 0918270937.","Số 49,Quận 7,Hồ Chí Minh",tân quy,"công viên, trường học, siêu thị, chợ, bệnh viện",,"sạch sẽ, không bị ngập nước, an ninh, yên tĩnh, đi lại thuận tiện",3 phòng ngủ,,1,19,1,2,3000000000,260000000,3,4.0,3,{2},"{0,0}",,10.7297739456215,106.73808816726299,"(106.737147864046,10.7147326826444)",84851396.96138321,,1.0,Ads_03_4279155,1573491600,1588806130,2020-03-14 06:25:04.771178,3.6,3.6,0101000020E610000017AD19EDD0AD5A40C743F420F77B2540,2,2020-04-13 05:33:02.843597,1,8,False,3.0,,6a1b49bcd776779d3badc81411349d58,1,,2,Quận 7
1,553977,3,https://landber.com/tin-dang/Ads_01_23464582,"ĐỊNH CƯ NƯỚC NGOÀI BÁN GẤP NHÀ NGUYỄN THỊ THẬP, QUẬN 7, DT: 142.7M2, 3 TẦNG, 4PN, 14 TỶ, 0902697390","Bán nhà 2 lầu hẻm lớn Trần Xuân Soạn, P. Tân Thuận Tây, Quận 7.<br/>- Diện tích: 6x10m công nhận 60.7m2.<br/>- Hiện trạng: Trệt + 2 lầu, 3 phòng ngủ, 3 toilet, nhà rộng có sân thoáng mát.<br/>- Vị trí: Cách đường chỉ 20m, gần trường Đại học Tài Chính, cách Lotte chỉ 2km, khu dân cư hiện hữu đầy đủ tiện ích.<br/><br/>- Sổ hồng hoàn công.<br/>- Giá: 5.8 tỷ TL.<br/>- Nhà để lại full nội thất.<br/><br/>LH chính chủ 0901424068 Mr. Sơn.",Đào Trí,tân phong,,"ủy ban Q  7, siêu thị Coop Mart, Sacombank, Techcombank",,4,,1,19,1,2,3300000000,0,3,3.0,1,"{2,1}","{4,12}",,10.750640538766199,106.73254241582701,"(106.726243878215,10.7336523382751)",64410043.273187794,,68.0,Ads_03_3988444,1582218000,1578742048,2020-06-27 04:06:01.672763,2.0,3.6,0101000020E6100000A2B8FF7731AE5A403523C3F4A97C2540,1,2020-04-13 03:10:02.0427,1,7,False,2.0,963080823.0,266176ea99e9bc7c06945c1f6fad3b9b,1,,1,Quận 7
2,525458,6,https://landber.com/tin-dang/Ads_01_23775671,"Cho thuê nhà nguyên căn khu Tái Định Cư Phú Mỹ  Phạm hữu Lầu  dt 5x18m trệt , 2L,4pn. giá chốt 15tr","Cần bán biệt thự Nam Quang, Phú Mỹ Hưng.<br/>- Diện tích 12x18.5m.<br/>- Kết cấu 1 trệt 2 lầu.<br/>- Nhà đẹp thiết kế 4 phòng ngủ, 1 phòng giải trí.<br/>Nằm vị trí trung tâm Phú Mỹ Hưng, nội thất đẹp và đầy đủ.<br/>Gần hồ Bán Nguyệt, trường quốc tế SSIS, trường Đinh Thiện lý, VivoCity, Crescent Mall,...<br/>Giá bán: 33 tỷ, sổ hồng.<br/>Liên hệ: Kim Ngọc 0903 847 589.","Kiều Đàm,Quận 7,Hồ Chí Minh",phú mỹ hưng,,Phú Mỹ Hưng,,5 phòng ngủ,Mỹ Toàn 1,1,19,1,2,1950000000,25000000,2,4.5,3,{2},"{10,27}",,10.7444164267767,106.71495500778099,"(106.719982027505,10.7396043292089)",83552307.1681937,,152.0,Ads_01_24132104,1572973200,1589065463,2020-02-16 14:23:01.417535,2.0,3.6,0101000020E6100000E49C9A7AD3AC5A400DAAC8EBCB752540,1,,1,8,False,3.0,908431110.0,c38f7542ec65caebccf9fb19f1cb179a,3,,1,Quận 7
3,588038,6,https://landber.com/tin-dang/Ads_02_13042824,"Cho thuê biệt thự Nam Phú, Q7, full nội thất DT 12x24m, trệt 3 lầu giá cho thuê 30tr/th","- DT: 5.6x11m, NH 5.8m, hướng Tây.<br/>- Kết cấu: Trệt, 1 lầu, 3 PN, WC riêng.<br/>- Hiện có sẵn 1 phòng hẻm riêng cho thuê có thu nhập.<br/>- Vị trí đẹp, hẻm 5m xe hơi ra vào thoải mái.<br/>- Khu đông đúc, an ninh, tiện ích đầy đủ, khu dân trí cao, nhà cao tầng đồng bộ.<br/>- Ngay trung tâm TDTT Q7, gần siêu thị Thiên Hòa, trường học.<br/>- Pháp lý: Sổ hồng riêng.",Phố Trần Xuân Soạn,tân phong,,lotte mart,dân cư đông đúc,2 phòng ngủ,,1,19,1,2,40000000000,5000000,2,1.0,1,{2},"{8,20}",,10.7154236902217,106.73864232478,"(106.736437062317,10.7140416723879)",86825639.1925324,,93.0,mogi_20658452,1578243600,1573977782,2020-04-19 01:04:02.467008,2.0,3.9,0101000020E6100000582EE9FA36AD5A40E1C577D5B17E2540,0,2020-04-13 11:36:01.764636,1,0,False,1.0,944657000.0,6e3d2695a727ec2257ee65a1dcde86ae,1,,1,Quận 7
4,486278,6,https://propzy.vn/mua/ban-nha-1-triet-1-lau phuong tan-thuan-tay quan-7-id126997,"Bán nhà lầu HXH hẻm 903, P. Tân Hưng, Q7, TPHCM (đường D1 Him Lam nối dài ra Trần Xuân Soạn, Q7)","Bán nhà hẻm 115 Phạm Hữu Lầu, P. Phú Mỹ, Q7.
- Diện tích: 4 x 12m, DTCN: 48m2 - DTXD: 108,6m2.
- Hiện trạng: Nhà 1 trệt, 2 lầu, 3 PN, phòng thờ, sân thượng trước, 3 WC, nội thất cơ bản.- VỊ trí: Nhà hẻm 3m, khu dân trí cao, gần chợ, trường học, siêu thị Auchan, hẻm thông ra Nguyễn Lương Bằng.- Hướng: Đông.- Giá: 3.9 tỷ còn thương lượng.Liên hệ: 0931 440 466 0982 877 899 Mr Thành.Chuyên môi giới nhà đất Q7.Nhận ký gửi nhà đất quận 7.",Huỳnh Tấn Phát, tân phong,,Trường Học Nguyễn Thị Định,,"2 PN, WC",Cư Xá Ngân Hàng,1,19,5,2,5500000000,0,3,1.0,3,{2},"{4,15}",,10.7225472113727,106.733652298302,"(106.728914953726,10.7513998419017)",66556616.6862288,,72.0,Ads_02_13146001,1572973200,1588749133,2020-02-16 14:26:02.472389,9.6,0.0,0101000020E6100000E70B0E5E21AF5A40A872BDC0C7832540,2,2020-04-13 01:59:01.980317,1,7,False,2.0,,1b6dc87b5b2a856cc851e3a6617f7fcd,3,,2,Quận 7
5,582498,6,https://landber.com/tin-dang/Ads_02_13138883,"bán nhà căn góc hxh quay đầu tân quy ,q7 ,dt 4,5x12 trệt 3 lầu giá 8tỷ 700","Cho thuê nhà mặt tiền đường 79, phường Tân Quy, Quận 7.

Diện tích: 5m x 21m

Kết cấu: Gồm lửng, 4 tầng, mỗi tầng có 1 phòng ngủ lớn, và phòng sinh hoạt chung. Tiện mở văn phòng công ty, spa, nhà hàng, …. không kinh doanh căn hộ dịch vụ
Cho thuê nhà trống, không nội thất. Hợp đồng dài hạn. Nhà mới, đẹp, giao thông thuận tiện.
Giá thuê: 32 triệu/tháng, có thương lượng",Nguyễn Văn Quỳ,tân quy,"ngã tư, trung tâm hành chính, chợ, trường học, siêu thị, bệnh viện, cửa hàng, công cộng, ngân hàng, ATM, quán xá","Nam Long, Siêu thị Vinmart, trường Emasi","dân trí cao, yên tĩnh, thoáng mát, thuận tiện giao thông",,,1,19,1,2,2360000000,0,3,4.5,1,{2},"{2,8}",,10.7281409402535,106.71996766458,"(106.723116063636,10.7502194581118)",87485440.815333,,61.0,Ads_01_23461773,1574528400,1574203859,2020-02-12 08:49:25.145194,2.0,3.6,0101000020E6100000A6B3632BCBAE5A408B1ED7BD13792540,0,2020-04-13 10:19:02.205204,1,9,False,2.0,903187589.0,e6416e3056452c605c570e7773bb68e7,1,,2,Quận 7
6,593811,6,https://batdongsan.com.vn/ban-nha-rieng-phuong-tan-phong-9-prj-hung-thai/can-ban-gap-biet-thu-phu-my-quan-7-pr25515685,"Bán biệt thự góc cuối đường khu CityLand Riverside, Nguyễn Thị Thập, quận 7","Bán nhà 3 lầu mới đẹp Khu Savimex phường Phú Thuận quận 7.

- Diện tích: 5x18m. 

- Cấu trúc: Nhà 1 trệt, 2 lầu, sân thượng, 4 phòng ngủ, 5wc. Nhà mới đẹp, thiết kế sang trọng, nội thất cao cấp vào ở ngay. Đường nhựa thông thoáng.
- Vị trí: Vị trí cực đẹp, đối diện công viên, gần chợ Phú Thuận, cách trường Quốc tế Nhật Bản 2 phút, Phú Mỹ Hưng 3 phút, Lotte Mart 10 phút. 
- Tiện ích: đầy đủ: khu an ninh, dân trí cao, gần chợ, TTTM lớn: Crescent Mall, Lotte Mart, SC ViVo City, trường học Quốc tế, bệnh viện,… 
- Pháp lý: Sổ hồng hoàn công đầy đủ hỗ trợ vay ngân hàng cho khách có nhu cầu 
- Hướng: Tây.
- Giá: 9.5 tỷ(thương lượng).
Lh: Vũ Toan 3 để xem nhà miễn",Huỳnh Tấn Phát,tân phú,"công viên, cầu",Phú Mỹ Hưng,"an ninh, thân thiện",,New City Thủ Thiêm,1,19,1,2,63000000000,0,3,1.5,1,{2},"{0,0}",4.0,10.7234635873133,106.735924592098,"(106.710261672578,10.7414132148853)",87468403.241659,nam,52.0,Ads_01_23045311,1586358909,1587006677,2020-02-12 08:49:25.145194,0.0,0.0,0101000020E6100000AB7E677678AD5A40DFC6FF3A927F2540,0,2020-04-13 11:14:02.042654,2,0,True,3.0,,147e7f80fb59678746622698a4a8c5a9,1,,1,Quận 7
7,179905,3,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thi-thap-phuong-tan-quy/ban-tien-quan-7-dt-5-x-33-dtxd-5-x-23-gia-24-ty-thuong-luong-pr25303982,"Bán nhà chinh chủ 300/23/1 DT 8,2 x 12 nở hậu 8.7m, DTCN 91m2, giá 7.5 tỷ","- DT: 3.2x9m, hướng Nam.<br/>- Cấu trúc: Trệt, 2 lầu, 3PN, 2 WC.<br/>- Nhà thiết kế hiện đại, trẻ trung.<br/>- Vị trí tuyệt đẹp, hẻm thoáng, cách đường chính 30m, thuận tiện mở VP công ty, KDBB sỉ lẻ.<br/>- Cách ngã 3 Trần Xuân Soạn & Lê Văn Lương 200m. Cạnh khu Him Lam, ĐH Tôn Đức Thắng, RMIT, Lotte Mart, đi sang Quận trung tâm 10 - 15 phút. ",số 42, tân phong,"công viên, trường học, chợ, siêu thị",,,,Him Lam Kênh Tẻ,1,19,5,2,4750000000,0,3,3.0,0,{2},"{3.5,7}",88.0,10.7518757194979,106.69858875331998,"(106.712457890338,10.7211443452938)",65215670.4305521,,19.5,Ads_01_24121740,1582390800,1574203151,2020-02-12 08:49:25.145194,4.3,3.6,0101000020E61000006F50D4A818AF5A4025F7FFF9097B2540,1,2020-04-13 03:22:02.101958,0,7,True,2.0,909114986.0,4fbf8f82d70f41bcaa235ae350bae192,2,,1,Quận 7
8,120226,9,https://batdongsan.com.vn/ban-nha-rieng-pho-tran-xuan-soan-phuong-tan-hung-14/-cc-2mt-1041-62-20m2-hem-3m-10m-ra-hxh-pr22992968,"Bán nhà Góc 2MT đs1 chợ tân mỹ: 8x15, giá 26 tỷ","Chính chủ Cần bán gấp nhà phố Sổ hồng riêng, khu dân cư hiện hữu, ko quy hoạch ko lộ giới,nhà mới cực dễ thương...<br/>Địa chỉ: 861/27/ Đường Trần Xuân Soạn, P.Tân Hưng,Quận 7. Thông Khu Himlam, Di chuyển qua trung tâm Quận 1,4,8,5 siêu thị lotter 5 phút, cách chợ 30m gần trường ĐH ( Tôn Đức Thắng, Maketting,...)<br/>Diện tích: 3,1 x 9<br/>DTSD : 52m2, khu dân cư hiện hữu :100: %<br/>Cấu trúc: 1 Trệt, 1 lầu, nhà mới ,2 PN lớn, 1WC,bếp,phòng khách.<br/>- Ngay khu dân cư đông đúc, an ninh tuyệt đối hàng xóm thân thiện <br/>Bao sang tên công chứng, tặng nội thất .<br/>Giá bán : 2.630tỷ .<br/>Lh: 0944.79.49.68",95 Lê Văn Lương,phú thuận,"chợ, trường học",,"an ninh, yên tĩnh",,,1,19,1,2,15000000000,30000000,3,4.5,2,{2},"{5,16}",,10.751230258229,106.69702215515899,"(106.71038038563,10.7431405158353)",61870128.68922671,,1499.0,Ads_01_24646614,1586451600,1586916612,2020-04-07 19:01:01.52792,9.9,3.6,0101000020E610000088E3711E2BAF5A40E5A8C35BCD6D2540,1,2020-04-14 07:06:01.247765,0,7,False,2.0,977771919.0,49e0a98cf348429849653f3f17f149d4,1,,0,Quận 7
9,491785,6,https://landber.com/tin-dang/Ads_03_3508654,Nhà mới vào ở ngay cách Him Lam 100m,"Chính chủ cho thuê mặt bằng Nguyễn Thị Thập

Diện tích 4x14m,điện nước riêng.

Hợp đồng 2 năm không tăng giá
Giá cho thuê 30tr/th.Đặt cọc 1 tháng.",Huỳnh Tấn Phát,,"siêu thị, chợ, trường học","cầu Kênh Tẻ, siêu thị Lotte, Him Lam, Kênh Tẻ, đường 15, Nguyễn Thị Thập",giao thông thuận tiện,6 phòng ngủ,,1,19,1,2,3380000000,0,3,3.0,3,"{1,2}","{3,13}",,10.7316785507024,106.728858080583,"(106.710174087263,10.751972265431)",74509170.0096698,,90.0,Ads_01_23255020,1578330000,1573975504,2020-02-16 14:23:02.128131,2.0,0.0,0101000020E6100000B8C09B42D4AE5A4003CD0F70BF762540,1,2020-04-13 04:44:02.491341,1,7,False,1.0,,13c9af5750438d114902d2e5739178da,1,,2,Quận 7
