,id,page_source,link,title,content,address_street,address_ward,surrounding,surrounding_name,surrounding_characteristics,interior_room,project,address_city,address_district,transaction_type,realestate_type,price_sell,price_rent,legal,floor,position_street,potential,area_origin,address_number,lat,long,coordinate,price_m2,orientation,area_cal,post_id,post_date,crawled_date,created_at,price_score,price_score_filter,geom,status_price_score,price_score_timestamp,comment_id,comment_filter_id,is_suspicious,created_by,contact_phone,hash_post_key,number_duplicated_post,orientation_id,done,district_name
0,510688,6,https://landber.com/tin-dang/Ads_01_22594310,"Tôi có Lô đất 80m2  Trong KDC Phạm Văn Hai cần bán, Sổ hồng Riêng , công chứng Ngay","Vị trí:
+ Đất nền mặt tiền đường 16, Phong Phú, Bình Chánh.


Tiện ích:


- Đất nằm cạnh công viên Central Park, cách đường Tân Liêm 60m, cách chợ Phú Lạc 500m. Cách Nguyễn Văn Linh 2km. Nơi kết nối giao thông cực tốt với những tuyến đường lớn như: Quốc Lộ 50, Nguyễn Văn Linh, Song Hành, Quốc Lộ 50, cao tốc Bến Lức Long Thành.

- Chỉ mất từ 20p - 30p xe máy bạn có thể đi đến các quận trung tâm thành phố như: Q. 1, Q. 3, Q. 4, Q. 5, Q. 6, Q. 7, Q. 8.

Đất nằm đối diện KDC Việt Phú Garden nên sử dụng được rất nhiều tiện ích như: Chợ, trường mầm non, trường học cấp 1, 2, 3, công viên, trung tâm thương mại, trạm y tế.

+ Diện tích: 80m2, chỉ 1.6tỷ/ nền, đất ở đô thị, sổ hồng riêng, thổ cư 100% đường trải nhựa 15m trước đất.

Liên hệ: 0906164275 gặp (Nhi) để được hỗ trợ chi tiết.",Phố Tạ Quang Bửu,,"bến xe, bến xe, khu công nghiệp, Trường học, siêu thị, công viên, nhà hàng, bệnh viện","cầu Sáng, KCN Tân Đức, khu Tên Lửa, Bình Tân, KCN Lê Minh Xuân, KCN Tân Tạo, KCN Tân Đức, Tân Đô",,,Amazing City,1,1,1,1,5000000000,0,2,0.0,1,{2},"{4,16}",,10.7004326096534,106.526901602731,"(106.496794860868,10.7442864686439)",18823529.4117647,,85.0,Ads_02_13070805,1573750800,1574067444,2020-02-28 08:13:01.797477,2.7,3.6,0101000020E61000002347AC18B6A25A4082E0CAC6E27B2540,0,2020-04-13 07:10:02.55684,1,7,False,1.0,963175815.0,5545a94485d0f40e96ba41ab81a8d24c,2,,2,['Huyện Bình Chánh']
1,466567,6,https://landber.com/tin-dang/Ads_01_23199304,"Cần tiền cần nền gốc 3 mt - 13C, giá 6.350tỷ,- 130m2, sổ đỏ cá nhân, xây dựng tự do","+ Cần bán ngay lô đất rẻ nhất khu dân cư Phạm Văn Hai – Bình Chánh.
+ LH ngay: 0909.947.176 gặp Chương để đi xem và giao dịch trực tiếp.
+ Giá 1.17 tỷ - 2.778 tỷ.+ Diện tích 60 - 80 - 100 – 125 – 142,5m2.+ Vị trí đẹp, kết nối giao thông đi lại thuận tiện qua các quận BìnhTân, Tân Phú, Hóc Môn, , Làng Đại Học, bến xe Miền Tây mới, chợ Bình Điền, chợ Kim Biên mới……Xây dựng ngay, mật độ dân cư phủ kín 65%.+Cơ sở hạ tầng hoàn chỉnh, tiện ích phúc lợi có sẵn như công viên bờ sông, trường học mẫu giáo, cấp 1, 2, 3, khu nhà ở liên kế Vĩnh Lộc, Căn hộ chung cư,…….+ Khu dân cư đông, hạ tầng hiện đại thích hợp cho việc an cư lâu dài, giá chỉ 1.17tỷ/60m2.+LH ngay: 0909.947.176 gặp Chương để đi xem và giao dịch trực tiếp.","Huyện Bình Chánh,Hồ Chí Minh",phạm văn hai,"chợ, cao tốc, chợ, chợ đầu mối, trường học, Trung tâm hành chính, Bệnh viện","chợ Bình Chánh, cao tốc trung lương, quốc lộ 1 A",dân cư đông đúc,,,1,1,1,1,6400000000,0,3,0.0,6,{2},"{0,0}",,10.7965692813231,106.552715229162,"(106.560800675598,10.7679346746436)",30000000.0,,110.0,bdscomvn_25799308,1582477200,1583979147,2020-05-08 02:21:02.169757,2.7,3.6,0101000020E6100000FB4E55D590A25A40F7C4EA2B8B8D2540,1,2020-04-07 14:07:00.722131,2,8,False,3.0,906886670.0,b6f790bd94d884a8743119b080973aec,1,,1,['Huyện Bình Chánh']
2,124774,3,https://batdongsan.com.vn/ban-dat-duong-quach-dieu-xa-vinh-loc-a-1/can-ban-lo-2ty3-mt-binh-chanh-pr24992480,"Đất thổ cư Bình Chánh, MT đường Hoàng Phan Thái, Giá 750tr/nền, SHR, Chính Chủ","Chính thức ra mắt khu đô thị đáng sống bậc nhất TP. HCM.
Khu đô thị Tân Tạo - SHR - hotline: 0969863388 Lê Lực.

LH số hotline phía trên để cập nhật thời gian và địa điểm mở bán chính xác nhất.
* Cam kết thông tin chính xác 100%.

Vị trí: MT đường Số 7, tiếp giáp KDC Tên Lửa, Cư Xá Phú Lâm.
Liền Kề Aeon Mall Bình Tân, BV Chợ Rẫy 2, Nhi Đồng 3, ĐH Y Phạm Ngọc Thạch...
Quy mô: Hơn 25ha.
Pháp lý: Sổ riêng từng nền.
Giá chỉ từ 29 triệu/m2.
Diện tích đa dạng.
Hạ tầng: Đường nhựa 20m, vỉa hè 4m, đèn đường, điện âm, nước máy.
Đầy đủ tiện ích: 2 trung tâm thương mại, 4 trường học, 2 bệnh viện, thể thao đa năng đang hoạt động.
Ngân hàng Sacombank hỗ trợ vay 50% - 70% thanh toán linh hoạt.
+ Giá trị đất tăng cao về sau (cam kết sinh lời 100% vốn trong 1 năm).

Ưu đãi đặc biệt dành cho KH giao dịch có đăng ký trước:
+ Chiết khấu từ 5 - 9%.
+ Tặng ngay phiếu bốc thăm trúng thưởng 100% là trúng từ 5 - 15 chỉ vàng.
+ Nhận 2 gói ưu đãi/1 nền.
Gói 1: Tặng gói tư vấn thiết kế xây dựng: 30.000.000đ.
Gói 2: Tặng sổ tiết kiệm Sacombank trị giá: 50.000.000đ.

- Ngân hàng Sacombank hỗ trợ vay 50% - 70% thanh toán linh hoạt.
- Thanh Toán Linh Động trả góp 0% lãi suất.

Lưu ý:
Cam kết 1: Đất thành phố thổ cư 100%, nếu phát hiện không phải đất Thành phố HCM bồi thường 200 triệu (nhập hộ khẩu Thành phố).
Cam kết 2: Sổ hồng riêng Chủ đầu tư, mua sang tên ngay, nếu phát hiện không sổ riêng tặng 200 triệu cho người phát hiện.
Quà tặng khủng lên đến 400 triệu cho những khách hàng booking cho lần đầu ra mắt.
Hotline CSKH: 0969863388 Lê Lực.
+ Cập Nhật Bảng giá tốt nhất và chính xác nhất.
+ Đăng ký tham gia.
+ Cập nhật thêm thông tin chi tiết.
+ Xem đất thực tế.
+ Xem pháp lý gốc.
* Cảm ơn quý khách đã xem tin.",Quốc Lộ 50,bình hưng,,"Nữ Dân Công, KCN Vĩnh Lộc",,,Tên Lửa 2,1,1,1,1,4850000000,0,2,0.0,6,{2},"{0,0}",,10.7773032399029,106.55976659830999,"(106.496418188529,10.7449758762654)",22400000.0,,0.0,Ads_02_12777606,1573491600,1574569781,2020-02-12 08:49:25.145194,2.7,3.6,0101000020E6100000D66553B638A45A40DB6085B3B4A52540,1,2020-04-13 06:42:02.542273,0,8,False,1.0,966646897.0,58258f14ca25a582acbf0b8b638854fa,1,,0,['Huyện Bình Chánh']
3,334946,6,https://landber.com/tin-dang/Ads_01_18680115,Bán đất tại Đường An Phú Tây - Huyện Bình Chánh - Hồ Chí Minh,"Bán gấp lô đất, vị trí đất 1 sẹc Kênh Trung Ương, Vĩnh Lộc A, Bình Chánh. DT: 5 x 24m. Giá: TT 650 triệu. LH: 0933844978 - 0782792679.",Hương Lộ 11,đa phước,"KDC 13 B, KDC 13 C, Hồ bơi, công viên, sân tennis, gym, khu vui chơi, nhà trẻ, siêu thị, chợ, nhà hàng coffee, sân bóng đá","chung cư Lovera Vista, Khang Điền",,,,1,1,1,1,41000000,0,3,0.0,1,{2},"{0,0}",,10.6869114200762,106.655608441422,"(106.63676779572,10.7014160672648)",16073644.826274201,đông,100.0,Ads_01_23341266,1573059600,1574569825,2020-02-12 08:49:25.145194,2.7,0.0,0101000020E61000000F9ECD00EFA85A4073515059BB632540,1,2020-04-13 08:21:02.254278,0,0,False,2.0,,c76f8a16f16d14585bb9688ddadba4b8,1,,0,['Huyện Bình Chánh']
4,475493,6,https://landber.com/tin-dang/Ads_01_23292773,"Bán gấp lô đất ngay KDC An Phú Tây, ngay bến xe Miền Tây mới, giá chỉ 21tr/m2, thổ cư LH 0915942332","Ngân hàng VIB thông báo phát mãi 5 nền đất thổ cư thuộc khu dân cư chợ Bình Chánh, cách cầu vượt Nguyễn Văn Linh chỉ 4km, nằm ngay trên MT Đinh Đức Thiện, sau lưng chợ Bình Chánh.
Giá 650 triệu/nền, hạ tầng hoàn thiện đường nhựa 8m. Hệ thống điện, nước và đèn chiếu sáng hiện hữu.
Diện tích đất: 5x18m (90m2).Khu dân cư đông đúc, gần chợ Bình Chánh, trường học cấp 1, 2, 3 ra Quốc Lộ 1A, về trung tâm thành phố, quận 7 thuận tiện; Thích hợp để ở, đầu tư và kinh doanh.Giấy tờ pháp lý, sổ hồng đầy đủ. Quan tâm liên hệ 0944072020 ngay  gặp Bình để được hỗ trợ thông tin và xem thực tế khu đất.",Thanh Niên,đa phước,"trường Quốc tế, bệnh viện, ngân hàng, Khách Sạn, trung tâm Thương mại",,đông đúc,,,1,1,1,1,4830000000,0,3,0.0,0,{2},"{10,20}",,10.719740377845401,106.562490223024,"(106.65343297915,10.6938746641536)",29373737.373737395,,264.0,bdscomvn_16501514,1573578000,1574003953,2020-02-12 08:49:25.145194,0.0,0.0,0101000020E61000004D5782415EA95A400964EA28F7682540,1,2020-04-13 06:26:02.734833,1,7,False,2.0,934036126.0,a9312d0351d759a892ffadd1a5ed9211,1,,0,['Huyện Bình Chánh']
5,80832,6,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-vo-van-van-xa-pham-van-hai-prj-tan-tao-central-park/ban-gap-3-lo-so-7-kdc-ke-sat-cho-ba-hom-gia-3-3-ty-so-hong-rieng-tung-pr24498310,Chính chủ cần bán lô đất gần khu công nghiệp Lê Minh Xuân. LH ngay 0911555766,"Cần bán đất sổ đỏ riêng Ấp 6 Xã Vĩnh Lộc B - Bình Chánh 

4m  x  28 m : 1 tỷ520 tr

Cách đường 6B là 50m đối diện Nhà Thờ -Gần ngã tư Lại Hùng Cường
khu dân cư xây dựng mới có nhà dân đông giao thông thuận lợi",Nguyễn Văn Linh,phạm văn hai,"Trung tâm thương mại, trường học, phòng khám đa khoa, khu vui chơi, phòng gym, công viên","KCN Vĩnh Lộc, Tân Đức, Tân Đô, Hải Sơn",,,,1,1,1,1,2500000000,0,3,0.0,6,{2},"{0,0}",,10.741559957691901,106.558903405568,"(106.568181797625,10.6635473623165)",9615384.61538462,,80.0,bdscomvn_23754717,1574010000,1574569791,2020-03-04 09:16:01.847744,2.7,3.6,0101000020E6100000AB605CF313A95A400D9D1238DE542540,1,2020-04-13 11:22:01.439127,1,7,False,2.0,902666333.0,2c61c22088e8cc1b84692a269ad8e901,2,,1,['Huyện Bình Chánh']
6,710487,6,https://landber.com/tin-dang/Ads_01_22761832,"Sang gấp lô đất MT Phạm Hùng, KDC 6B INTRESCO, Bình Chánh. SHR. Giá 2tỷ/nền 100m2. BAO SANG TÊN","Cần bán đất nền KDC Trung Sơn, đường nội bộ 15m, hướng Bắc.
Giá bán 120tr/m2.

Sổ đỏ chính chủ.
Ms Viêm 0938971212.",Võ Văn Vân,,"chợ, trường học, trạm xe bus","Tân Long, Bà Tỵ, Trương văn Đa",an ninh,,,1,1,1,1,1900000000,0,3,0.0,1,{2},"{0,0}",,10.6872787148904,106.65081638717501,"(106.542107824679,10.7759201030749)",16582690.4921513,,64.8,Ads_01_24509201,1582563600,1573992993,2020-06-26 15:11:05.731573,2.7,0.0,0101000020E61000003DCDC171C8A25A40D7CE4C06F38C2540,2,2020-04-13 10:46:01.470605,2,8,False,3.0,,d35478fa33d533c3df042528c1e62301,1,,1,['Huyện Bình Chánh']
7,323272,6,https://landber.com/tin-dang/Ads_01_22481812,"Bán đất chỉnh chủ Tỉnh Lộ 10 gần siêu thị Vinmart , rộng 140m2 thổ cư , giá 1.37 tỷ, sổ riêng","đất thổ cư , sổ hồng riêng 
dân cư hiện hữu đông đúc , có thể về đây an cư lập nghiệp hoặc đầu tư kinh doanh buồn bán cực kì thuận lợi 
tiện ích xung quanh đất không thiếu gì khi cách trung tâm hành chính huyện Bình Chánh khoản 500m diện tích : 5x16mđường trước nhà 8m xe hơi quay đầu hộ trợ GPXD , bao sang tên công chứng liên hệ chính chủ không tiếp môi giới",Trần Văn Giàu,lê minh xuân,"trường, chợ","BV Nhi Đồng 3, khu công nghiệp tân tạo, khu công nghiệp tân tạo, chợ đệm, Bệnh Viện Nhi Đồng 3","sầm uất, giao thông thuận lợi",,,1,1,1,1,1600000000,0,3,0.0,1,"{2,1}","{5.4,15}",,10.7670223610449,106.585071033001,"(106.543914998095,10.7745785093833)",16729096.644352801,,100.0,Ads_01_21842057,1573578000,1582075907,2020-06-26 21:36:04.956384,2.7,3.6,0101000020E61000006D7CA14CA6A45A405F1F2E8EB8942540,1,,2,7,False,3.0,,30c23ae7b6029e392884f21caed0fde4,1,,0,['Huyện Bình Chánh']
8,73687,6,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-vo-van-van-xa-pham-van-hai-prj-tan-tao-central-park/ban-lo-110m2-trong-khu-dan-cu-binh-chanh-gia-3-650-ty-thuong-luong-pr24654755,"ĐẤT THỔ CƯ 8M X 25M = 1 TỶ 500 TRIỆU/LÔ ,SỔ HỒNG RIÊNG...0936 341 311 A Ba","Bán đất nền dự án tại KDC Đại Phú - Huyện Bình Chánh.1, Vị trí dự án:- Nằm mặt tiền đường Trần Đại Nghĩa, liền kề bệnh viện Nhi Đồng III, cách đường dẫn cao tốc Trung Lương 150m, vị trí đắc địa, nằm ngay vị trí cửa ngõ kinh tế trọng điểm phía Nam TP. Hồ Chí Minh, nơi đang được quy tụ một số lượng lớn các công trình hạ tầng trọng điểm như: Bệnh viện Nhi Đồng 3, bệnh viện quốc tế Thành Đô, Big C An Lạc, trung tâm mua sắm Aeon Bình Tân, các công trình nâng cấp các tuyến Quốc lộ 1A và Quốc Lộ 50. KĐT Tân Tạo, TĐC Itaco, khu đô thị Sing - Việt, khu đô thị Lê Minh Xuân, KĐT E- City Tân Tạo.2, Cơ sở hạ tầng.Vị trí: Mặt tiền đường Trần Đại Nghĩa, xã Tân Kiên, H. Bình Chánh.Tổng diện tích đất: 9.987,1 m2.Đất ở: 6.931,75 m2.Đất giao thông, hành lang: 2.477,2 m2.Công viên, cây xanh: 392 m2.- Được quy hoạch theo mô hình một khu đô thị kiểu mẫu theo chuẩn, với hơn 40% diện tích đất được quy hoạch các công trình tiện ích phục vụ nhu cầu sinh hoạt cộng đồng của các cư dân trong khu - tốc độ hoàn thiện hạ tầng 90%.- Sử dụng hệ thống điện lưới quốc gia, hệ thống nước sạch.3, Tiềm năng sinh lợi.Giá cạnh tranh nhất khu vực hiện tại chỉ 18.5tr/m2.- Ngay cổng ga Metro 3A = tiềm năng sinh lợi tương tự quận 2, quận 9, hứa Hẹn. Giá trị bất động sản tăng cao khi ga Metro bắt đầu được xây dựng.- Ngay mặt tiền đường hiện đang được nâng cấp mở rộng = khả năng sinh lợi cao sau khi đường được mở ra.- Liền kề bệnh viện Nhi Đồng 3 sẽ đi vào hoạt động, bệnh viện Chợ Rẫy 2 = giá trị đất tăng cao.4, Pháp lý.- Sổ đỏ quyền sử dụng đất và tài sản gắn liền với đất.- Giấy phép xây dựng.- Đã đóng thuế sử dụng đất đầy đủ.- Sổ đỏ cá nhân. Liên hệ: 0937 934 496 Mr Pháp.",Trịnh Quang Nghị,lê minh xuân,"chung cư, đại lộ, khu vực hành chính, trường học, chợ, Đại Lộ",siêu thị Coopmart,,,,1,1,1,1,3000000,0,2,0.0,6,{2},"{0,0}",,10.6637926983755,106.646371181727,"(106.646321003517,106.646321003517)",12719098.9847716,,112.0,mogi_20496114,1573491600,1586037947,2020-02-12 08:49:25.145194,2.7,3.6,0101000020E61000001683D94F47A95A4066764F5551612540,1,,0,8,False,3.0,901018122.0,814257a4d655e500d0301fc4964016ec,1,,0,['Huyện Bình Chánh']
9,55782,3,https://landber.com/tin-dang/Ads_01_23208647,Bán gấp trước tết lô góc 2MT đường 12m KDC Dương Hồng Nguyễn Văn Linh 5.1 tỷ LH 0914/864.379,View công viên bờ sông giá hot. Diện tích: 75m2 - 80m2 - 85m2 - 90m2...<br/>Mặt tiền đường lớn lên 32m thuận tiện kinh doanh đa ngành nghề đầu tư sinh lợi nhuận lướt sóng trong thời gian ngắn.<br/>Khu dân cư hiện hữu đông thích hợp an cư và xây ở.<br/>Cách trung tâm Sài Gòn 10.<br/>Sổ hồng riêng từng nền.<br/>Hỗ trợ thanh toán trả chậm theo tài chính cá nhân và vay 70% giá trị sổ.<br/>Liên hệ 0939196311 gặp Thanh để xem đất thực tế.,223 Tỉnh lộ 10,vĩnh lộc a,"UBND, khu công nghiệp, trường học, chợ, bệnh viện",,,,Đại Phúc Green Villas,1,1,1,1,860000000,0,3,0.0,6,{2},"{5,23}",,10.6866329993157,106.558726410199,"(106.565376909898,10.8235670077264)",66666666.6666667,,100.0,Ads_02_12883795,1589684174,1587164912,2020-03-02 08:07:01.840466,2.7,3.6,0101000020E61000000AA9C5A6DAA15A40C7C149D140A12540,1,2020-04-13 13:03:01.836664,0,8,False,2.0,902407413.0,cbb4e36e3dc73f429d3c5a446cd4561d,1,,1,['Huyện Bình Chánh']
